Transmittance,shgc,window_u,roof_u,extWall_u,total_idealCooling,total_idealHeating
80,0.738736476,1.301760551,0.384925956,0.439211405,1246.401706,25697.36313
70,0.41144784,0.942474831,0.201482969,0.117679654,678.070655,21316.29968
50,0.665746519,1.496441999,0.222556865,0.177123412,907.8562157,22245.11527
20,0.787507255,0.954174973,0.300470376,0.190092867,935.2693211,21495.19088
80,0.46875984,0.761226624,0.149491937,0.166820799,796.6341697,21163.2946
70,0.718057459,1.476707243,0.121646418,0.293821317,1087.96459,23273.52647
20,0.484100145,1.01595479,0.097810705,0.423917228,713.5170065,25834.96576
30,0.731746978,1.1554764,0.186576175,0.403193987,987.1141241,24834.12732
60,0.412490206,1.9121304,0.290742472,0.352556005,746.7933133,27068.94175
20,0.742595551,2.234262526,0.186703594,0.423617159,927.8930534,27056.65436
20,0.553225695,1.966119706,0.173564976,0.355128975,738.1801439,26481.03993
70,0.686466815,1.253385234,0.309293448,0.441557868,1136.622516,25732.94965
80,0.725475771,0.848735814,0.396537987,0.223177479,1166.964282,21741.15377
60,0.593788064,2.193587291,0.219063804,0.447769121,962.8229786,27676.31344
40,0.563984796,2.282096517,0.289560907,0.317810303,816.4203202,26535.28935
70,0.362609926,0.975413792,0.20239479,0.442052461,755.1656851,26607.1063
30,0.442942951,1.187793091,0.19330547,0.495667136,745.5511307,27565.79633
70,0.35270166,1.105686499,0.106585818,0.135285922,601.4092412,22007.87904
80,0.453373946,1.620348093,0.288539048,0.447754748,886.0770688,27534.96219
70,0.785712362,1.950941471,0.310811406,0.119886953,1107.167471,21658.54555
40,0.7252644,1.291234273,0.283053068,0.234361848,968.4149002,22795.81539
70,0.392954381,2.025819295,0.224471634,0.364146145,748.0863824,27279.20355
50,0.585876175,1.604043729,0.326144975,0.101964008,800.4200561,21917.97655
80,0.454198907,2.387633207,0.243389653,0.316721655,815.6469435,26823.03565
60,0.601086391,2.158502394,0.321497919,0.490662193,999.4353946,28471.1993
30,0.611707117,0.873947832,0.334278579,0.13591602,790.3072767,21195.26737
40,0.558415817,1.406333943,0.151330584,0.463680404,870.6726726,26716.25807
40,0.721683625,1.556070128,0.131013123,0.19812111,923.2384346,22241.48243
80,0.752738624,1.524803066,0.382418135,0.241779754,1181.265052,23144.34054
30,0.529312707,2.07739303,0.230493218,0.304526173,739.413214,26116.82214
60,0.380087253,1.727707569,0.341126375,0.390774012,736.4608226,27629.05078
40,0.754327104,1.251185648,0.336009487,0.290988535,1028.665719,23616.31892
60,0.777602533,1.542618891,0.335404604,0.273819626,1124.880644,23575.94718
70,0.361516551,2.028960165,0.104422353,0.125415549,597.6435065,23462.18842
30,0.391369377,0.998564193,0.121773216,0.280879924,606.4538197,24218.4365
30,0.365708245,2.246332304,0.292235695,0.169980524,545.084256,25435.14284
70,0.390311286,2.175779403,0.208083476,0.220749344,681.3288352,25373.83032
20,0.687663337,1.087677477,0.198950439,0.250859084,842.5068295,22814.56134
70,0.693233153,0.978869953,0.093992493,0.486454853,1144.736459,25132.83403
80,0.723223811,1.582532215,0.293504829,0.164677405,1102.432029,21902.71527
40,0.619752176,1.040720117,0.131516729,0.321111024,884.4070786,23637.12916
60,0.482843454,0.798451126,0.387565974,0.180912726,784.6423569,22271.74555
40,0.752914021,1.491923635,0.11843636,0.286737563,991.5240454,23316.17236
20,0.377198943,2.15367162,0.163592005,0.290970424,566.1817015,26747.4014
60,0.642095667,0.989529399,0.130109297,0.39247429,1013.021354,24272.40168
50,0.60226481,1.537835545,0.236064562,0.455481472,953.0056632,26788.27128
70,0.57455489,1.418358238,0.393904899,0.144225033,892.6791912,22355.52471
60,0.775137817,1.204540467,0.265459737,0.304921211,1137.510989,23233.07036
20,0.709767919,1.769295643,0.153364712,0.38108817,888.1960948,25733.84137
20,0.731185254,2.219095857,0.225208802,0.463505105,937.4557872,27749.15225
50,0.405404573,1.151653092,0.168242346,0.450198692,747.7196778,26843.35967
30,0.601297427,0.963091064,0.136508306,0.494703564,892.1451285,26158.57068
40,0.503845508,0.963469479,0.292695626,0.416556278,824.3201772,25933.52278
50,0.582294729,1.074371885,0.264422396,0.190859714,841.7441479,22201.58638
20,0.650382879,2.27884014,0.290501671,0.213121734,774.7012964,24778.54472
60,0.55544366,2.104130071,0.344985701,0.324070539,888.6854635,26351.74078
30,0.608928829,2.097694607,0.313321768,0.441734027,875.6035664,27951.75618
50,0.577866602,2.227519328,0.194953994,0.432057128,899.8701616,27610.40765
30,0.399564686,1.619431173,0.293687068,0.420976296,683.4797183,27871.96378
80,0.511104556,1.104973646,0.190146063,0.451648074,958.0883968,26024.46229
40,0.765715142,1.11309339,0.186165889,0.394159893,1068.09314,24362.45127
50,0.613841072,1.003021614,0.185098307,0.245189528,890.8415918,22512.18589
50,0.729786151,1.951564399,0.342226839,0.419884683,1073.712743,26719.12314
30,0.76552946,0.980790819,0.184946647,0.440897122,1040.553769,24883.09467
40,0.744403944,0.83429283,0.161988755,0.282403324,1011.022779,22187.51961
40,0.744882318,1.472275047,0.363199627,0.157864824,961.1528491,22070.07598
20,0.369347544,1.720511576,0.237347524,0.262162757,560.2081676,25856.19883
50,0.458485116,1.265161834,0.313261071,0.221226871,724.5691724,23845.65715
40,0.602068757,2.11390375,0.13842951,0.150607173,768.8404129,23031.00671
20,0.794477396,2.260480718,0.233449039,0.450463064,989.4854214,27393.16657
20,0.724252401,1.610491008,0.178936549,0.490531219,948.691962,26997.37733
50,0.504861572,1.253756921,0.372017267,0.12426916,738.6049747,22192.04631
30,0.742434818,1.426053101,0.2270108,0.278899676,947.5687578,23595.05721
30,0.612863455,1.061540668,0.176756771,0.169673506,780.34785,21627.62519
40,0.759855325,1.080781449,0.301741637,0.100620376,961.761571,20142.35838
60,0.379798939,1.529555363,0.270296044,0.175056241,638.0218656,23872.51373
70,0.652933255,1.013798851,0.286046713,0.189383518,1003.589214,21610.11223
50,0.574408241,0.914070536,0.345618179,0.428704413,943.0722268,25713.17502
70,0.70072085,0.878282138,0.176316577,0.188064875,1052.190175,20756.55485
80,0.448442671,2.022816481,0.10958279,0.314501231,798.3137068,25805.62601
80,0.45980661,0.772548728,0.242986987,0.450271479,911.1175565,25784.59866
40,0.660497876,1.675300693,0.383300695,0.391403782,963.8528185,26393.68254
20,0.723138573,1.161083749,0.390507329,0.403451628,952.0543514,25620.37162
30,0.382456347,1.992407385,0.271663697,0.189605593,567.7958111,25157.69936
20,0.413740316,0.955567571,0.151847935,0.496300153,687.925997,27253.04546
80,0.619752176,1.040720117,0.131516729,0.321111024,1035.153255,23287.79071
30,0.518854705,1.92880852,0.228405906,0.370447954,758.4367771,26869.64611
70,0.632682226,2.20068093,0.17837739,0.381215706,1013.62083,26363.02247
80,0.374694996,1.726838951,0.362791446,0.26033177,723.038851,25708.41411
70,0.594969154,2.223918292,0.36194149,0.161283469,902.3621357,23832.92752
70,0.586855187,1.7614593,0.394627404,0.358681717,986.3715758,26186.35319
40,0.563627798,1.098835569,0.374821945,0.185696348,798.3010227,22691.53587
60,0.712128599,1.919936532,0.384158141,0.420885449,1104.535756,26784.08605
60,0.415518572,2.085966925,0.337494419,0.33440856,745.3236491,27216.9958
20,0.645515007,1.826995898,0.149616297,0.471420764,863.0295956,27360.70908
20,0.505016246,1.075022141,0.254739746,0.288511297,695.6425061,24387.80074
60,0.669481913,0.980169963,0.264589456,0.361457347,1047.919586,24103.28359
70,0.430303926,1.13628702,0.197794321,0.348131535,793.1269163,25159.97156
60,0.636319653,1.242619059,0.233643265,0.315446956,980.8513223,23987.51631
30,0.560891096,1.834167022,0.39201711,0.209135276,751.8269852,24584.11333
30,0.617515039,2.287912328,0.272335553,0.458330531,882.1612943,28319.13776
40,0.515788695,1.768122092,0.18355291,0.444019063,817.8995185,27400.23368
30,0.707714883,1.837238518,0.15989542,0.168177427,850.2085806,22535.74773
30,0.738197076,1.621600011,0.172987891,0.39230308,974.0892154,25450.61182
60,0.43580765,0.949956223,0.252949039,0.272207139,750.4695385,23874.00806
50,0.5417476,0.862115594,0.369129805,0.285508668,855.738209,23759.65501
70,0.506680752,1.691349585,0.228237239,0.376693103,885.3998926,26255.10677
30,0.672479696,2.082416746,0.176236178,0.12935566,796.23819,22536.45374
60,0.647926413,1.601808633,0.384064614,0.232286334,967.3415484,23773.91103
30,0.670918021,1.088230087,0.167017546,0.473595274,952.4811111,25892.71411
20,0.557478344,1.996477615,0.257580782,0.173156165,677.5049979,24036.40967
80,0.371094681,1.854149662,0.210682743,0.353546364,738.5151369,26873.00555
80,0.552639331,2.046465593,0.123708427,0.251668575,897.1030425,24364.72119
40,0.579711907,0.917113636,0.278245458,0.459731773,917.7554823,26025.23157
40,0.785180417,1.379366677,0.372119327,0.461463212,1125.046478,26267.96968
50,0.7252644,1.291234273,0.283053068,0.234361848,1008.633939,22687.93531
20,0.370118891,1.497724799,0.288762325,0.361441662,606.9635041,27074.23557
60,0.624246181,1.697027277,0.17560909,0.280181179,934.3896871,24154.13009
20,0.758298565,1.550289224,0.108535349,0.165874892,852.4766448,21734.86348
80,0.660497876,1.675300693,0.383300695,0.391403782,1121.299164,26042.00656
20,0.69745723,1.825819464,0.291328654,0.478480321,928.3233954,27658.80274
30,0.470166129,1.842121806,0.361672204,0.402110495,743.7664423,27810.94819
60,0.671543537,1.08278607,0.172106085,0.399693667,1050.823933,24553.89451
50,0.699251603,1.589724041,0.266085509,0.284230902,989.4763363,24052.92174
30,0.546154903,1.891787218,0.276933001,0.112360923,683.9166315,22873.32903
50,0.65220499,2.366534488,0.322810603,0.325339758,945.0436532,26335.63007
50,0.360727943,1.608843084,0.220513278,0.137124971,571.5002264,23451.43707
70,0.696673168,0.869756006,0.250830137,0.211460482,1065.725342,21366.76399
70,0.556793706,2.171214796,0.101360371,0.155013051,826.5636484,23025.79372
60,0.49719106,2.273830714,0.323304748,0.468349328,880.7256204,28894.91236
20,0.603314793,2.059343298,0.321933558,0.444428212,831.7574844,28094.27695
70,0.614267879,0.83823178,0.3417343,0.369506152,1041.299746,24344.8275
50,0.587193175,2.355239477,0.282613755,0.209663363,826.8445897,24779.86088
20,0.589624322,1.011204915,0.108057511,0.197919326,720.545296,21983.70231
80,0.435336847,1.507341766,0.145308715,0.460658373,854.671057,27180.51592
60,0.474029765,1.279657022,0.090651712,0.296065084,775.9317865,24136.61309
80,0.442033971,2.299347737,0.369575193,0.164961806,752.9325339,24818.83252
50,0.759081648,1.380470724,0.147385037,0.253299404,1033.836486,22566.70215
80,0.499346181,0.777736906,0.10605241,0.145091606,819.8707011,20527.02077
80,0.577393577,1.106032127,0.160302427,0.359524462,999.4089135,24281.98882
60,0.593693238,0.860082496,0.129258611,0.249142324,905.768401,22108.78603
30,0.641899195,1.918241519,0.129457705,0.203652982,794.5874337,23439.50375
40,0.611278746,1.66700229,0.327294903,0.487290705,946.0874562,27773.74124
50,0.670877427,1.687595098,0.093369253,0.210179213,905.923377,22660.10082
60,0.652625244,2.327639656,0.334685688,0.444042492,1035.000849,27892.29347
30,0.786074168,2.289752376,0.097788473,0.128258937,893.0001592,22079.84181
30,0.686432298,1.58178801,0.120049344,0.413388159,926.302369,25736.48329
70,0.670918021,1.088230087,0.167017546,0.473595274,1119.166734,25504.29332
60,0.41560303,2.102101813,0.204941827,0.239931812,690.5837622,25446.24686
30,0.423858052,1.683212959,0.217450119,0.119746326,571.6664429,23100.27368
60,0.612863455,1.061540668,0.176756771,0.169673506,894.1023046,21314.62179
80,0.3597816,1.637744851,0.314301804,0.317609273,724.4155778,26361.17956
30,0.612235837,1.810688878,0.199666518,0.410249695,858.7175733,26683.602
80,0.727794134,0.951288226,0.233451923,0.209661279,1141.961857,21234.66159
80,0.493324422,2.002979722,0.351743618,0.113313495,795.0849802,23140.32378
80,0.650978751,1.81454056,0.209791103,0.287669266,1046.035612,24296.64605
40,0.64239848,0.913270242,0.256081789,0.295774981,917.0235797,23297.58837
70,0.575470379,1.449293386,0.104247591,0.164758525,867.8240465,21836.66935
40,0.632595349,1.347879198,0.259134759,0.212355467,859.0484482,22908.373
20,0.417317657,2.376074536,0.38973927,0.143681878,558.9378415,25322.49144
40,0.649792672,1.906264144,0.25781867,0.33012482,909.0617029,25587.93173
80,0.598821111,1.877887834,0.369799099,0.277279641,995.4353576,24987.2006
30,0.477180255,0.818493321,0.152310326,0.412658389,747.9135799,25390.98789
50,0.786191694,1.488692192,0.198967728,0.21207485,1049.382501,22171.86303
80,0.506680752,1.691349585,0.228237239,0.376693103,913.0005557,26189.09353
50,0.391465015,1.106262559,0.152008471,0.138186079,602.0620872,22114.80323
30,0.647349428,0.885160763,0.39813425,0.196893404,857.1854278,22225.52689
80,0.775522402,2.320598977,0.104754336,0.413243734,1218.255622,26025.32673
60,0.616504311,1.845718887,0.125020304,0.210836911,887.8695204,23216.62592
50,0.765110278,1.914564321,0.113812619,0.132846867,970.7991511,21447.29946
70,0.493058413,0.838710986,0.260000326,0.284148371,855.653391,23453.07447
60,0.61169484,2.3479895,0.164594922,0.27452898,903.805566,25171.94472
30,0.655995501,0.963013617,0.103531461,0.117081282,797.522999,20119.57859
70,0.796212628,2.228309946,0.394268699,0.125729112,1123.836289,22409.59523
20,0.743543637,0.818118021,0.257125107,0.467857357,990.6410902,25379.50168
70,0.552808525,1.862872276,0.095889995,0.489991334,962.3561536,27455.42787
50,0.434026595,2.210393532,0.336927619,0.199445687,677.5486224,25380.92288
30,0.494015519,1.969351989,0.184093502,0.384683095,736.2968571,27129.33832
20,0.35270166,1.105686499,0.106585818,0.135285922,481.4626391,22429.69108
20,0.742519896,1.496408823,0.170270965,0.395370538,932.5288661,25376.00775
60,0.645525803,1.304984909,0.381709251,0.223452673,969.0272678,23103.31469
80,0.581223205,1.205205493,0.195838648,0.25263076,962.7901151,22967.26156
80,0.363562946,1.404404449,0.095675126,0.118293618,618.8485206,22147.8274
40,0.658480493,1.886742674,0.159914337,0.29101835,890.8859286,24629.28124
60,0.64598572,2.359300921,0.297880867,0.34764688,985.4363744,26509.46792
40,0.621790978,1.599522306,0.359501036,0.38367285,921.4056319,26266.02317
30,0.530859377,2.378911142,0.189437226,0.262432949,714.7569737,25841.96482
40,0.544423008,2.139817085,0.316052018,0.144179006,730.052943,23825.89507
40,0.47153658,1.755006421,0.268759441,0.291645893,724.2774087,25696.68126
40,0.382867583,2.112822644,0.247002939,0.194767828,592.4095396,25270.66743
70,0.739962389,0.929548834,0.134351037,0.293218906,1133.417284,22184.93763
20,0.539234455,1.261852948,0.216348822,0.349699779,741.5089249,25360.07772
80,0.623882831,2.020015684,0.107057522,0.136558205,934.2230889,22074.32695
60,0.598216308,2.189463841,0.147435263,0.193470484,856.4012053,23683.20027
50,0.511384596,2.032387724,0.131420744,0.343084139,793.6647184,26179.93945
70,0.518647957,1.602789989,0.150921295,0.436019035,914.9159019,26627.90025
80,0.5417476,0.862115594,0.369129805,0.285508668,958.1492156,23517.77192
60,0.758504445,1.754427381,0.201650162,0.433856216,1143.786281,25941.07266
70,0.764736091,0.879503261,0.186977343,0.211007524,1139.534553,20880.92523
60,0.659960797,0.801814194,0.375427879,0.303572485,1033.208436,23266.1385
40,0.381356074,0.782305881,0.346814699,0.289647012,658.7421536,24567.71614
70,0.596149636,1.7964576,0.304256249,0.287217012,957.5943759,24890.20154
70,0.454615727,0.823055924,0.157437332,0.110920083,726.0945709,20542.46834
60,0.70072085,0.878282138,0.176316577,0.188064875,1008.013663,20838.75185
30,0.382867583,2.112822644,0.247002939,0.194767828,566.4226033,25363.78555
80,0.407933429,1.335186177,0.210720196,0.185599583,718.3257809,23192.44409
30,0.678838442,1.440985578,0.370723382,0.206987291,872.1904131,23230.85223
60,0.670877427,1.687595098,0.093369253,0.210179213,947.484297,22563.10007
40,0.515972049,2.307097763,0.342803539,0.484828954,843.4787944,29307.51367
50,0.639176223,2.166485397,0.114250611,0.194665364,857.5224261,23445.69532
40,0.657181597,2.172927759,0.127738372,0.450179826,942.3216524,27279.24125
40,0.370130777,2.398398109,0.246813534,0.103264542,537.4680407,24360.05593
70,0.770630717,2.194831825,0.102943133,0.202614702,1091.674847,22788.03106
20,0.53649939,1.689819101,0.32769296,0.256451249,706.5341525,25109.74307
70,0.662840832,2.192913636,0.314827749,0.327017709,1042.357684,25839.62289
30,0.497946712,2.336029366,0.377326183,0.437241417,778.0033002,29001.56019
50,0.479612439,1.09275367,0.265694714,0.284491431,771.6821864,24221.19566
80,0.626825843,1.414490614,0.164063042,0.121851032,955.5477903,20940.26905
70,0.433294047,1.629579647,0.394462808,0.236740095,764.4017534,24976.73731
80,0.643903676,1.808341155,0.284049254,0.236822819,1026.002168,23776.40989
70,0.515972049,2.307097763,0.342803539,0.484828954,940.8421965,29057.87422
60,0.768481085,1.051117166,0.294127751,0.112865798,1063.003426,20025.594
50,0.475636863,1.141845415,0.212697664,0.328784657,778.3760471,24833.64202
40,0.465655507,2.250370885,0.207814389,0.347254673,727.2819371,27179.90893
60,0.365250389,1.125609546,0.219469118,0.140680108,607.111151,22491.58309
40,0.375646636,2.288301074,0.171534976,0.353421335,642.8254094,27719.49365
80,0.574408241,0.914070536,0.345618179,0.428704413,1050.136128,25472.47624
80,0.378173421,1.240007758,0.358571884,0.492882567,825.920613,28118.37522
70,0.635697391,1.465256853,0.365393451,0.10214176,942.5018292,21361.68775
