scenario,wall_u,window_u,window_shgc,roof_u,transmittance,heating_load,heating_load_m2 ,cooling_load,cooling_load_m2
3684,0.5,0.75,0.67,0.1,0.8,4921.43,27.47,1617.38,9.03
3685,0.5,0.75,0.67,0.17,0.2,6248.71,34.88,413.66,2.31
3686,0.5,0.75,0.67,0.17,0.4,5852.3,32.66,726.86,4.06
3687,0.5,0.75,0.67,0.17,0.6,5496.9,30.68,1114.72,6.22
3688,0.5,0.75,0.67,0.17,0.8,5190.32,28.97,1568.22,8.75
3689,0.5,0.75,0.67,0.25,0.2,6561.95,36.62,390.51,2.18
3690,0.5,0.75,0.67,0.25,0.4,6160.63,34.38,694.95,3.88
3691,0.5,0.75,0.67,0.25,0.6,5800.54,32.37,1075.05,6
3692,0.5,0.75,0.67,0.25,0.8,5485.64,30.62,1520.38,8.49
3693,0.5,0.75,0.67,0.32,0.2,6822.47,38.08,373.18,2.08
3694,0.5,0.75,0.67,0.32,0.4,6417.86,35.82,670.54,3.74
3695,0.5,0.75,0.67,0.32,0.6,6054.13,33.79,1044.52,5.83
3696,0.5,0.75,0.67,0.32,0.8,5733.09,32,1483.77,8.28
3697,0.5,0.75,0.67,0.4,0.2,7105.69,39.66,356.3,1.99
3698,0.5,0.75,0.67,0.4,0.4,6698.07,37.38,646.19,3.61
3699,0.5,0.75,0.67,0.4,0.6,6330.87,35.33,1013.57,5.66
3700,0.5,0.75,0.67,0.4,0.8,6004.96,33.52,1446.94,8.08
3701,0.5,0.75,0.75,0.1,0.2,5911.16,32.99,471.44,2.63
3702,0.5,0.75,0.75,0.1,0.4,5481.86,30.6,848.57,4.74
3703,0.5,0.75,0.75,0.1,0.6,5104.84,28.49,1314.21,7.33
3704,0.5,0.75,0.75,0.1,0.8,4799.14,26.79,1863.75,10.4
3705,0.5,0.75,0.75,0.17,0.2,6198.76,34.6,446.75,2.49
3706,0.5,0.75,0.75,0.17,0.4,5764.16,32.17,814.34,4.55
3707,0.5,0.75,0.75,0.17,0.6,5379.98,30.03,1271.1,7.09
3708,0.5,0.75,0.75,0.17,0.8,5063.97,28.26,1809.43,10.1
3709,0.5,0.75,0.75,0.25,0.2,6511.54,36.34,422.62,2.36
3710,0.5,0.75,0.75,0.25,0.4,6071.34,33.89,780.52,4.36
3711,0.5,0.75,0.75,0.25,0.6,5680.98,31.71,1228.67,6.86
3712,0.5,0.75,0.75,0.25,0.8,5355.08,29.89,1756.79,9.81
3713,0.5,0.75,0.75,0.32,0.2,6771.67,37.79,404.37,2.26
3714,0.5,0.75,0.75,0.32,0.4,6327.64,35.32,754.55,4.21
3715,0.5,0.75,0.75,0.32,0.6,5933,33.11,1196.13,6.68
3716,0.5,0.75,0.75,0.32,0.8,5598.58,31.25,1716.88,9.58
3717,0.5,0.75,0.75,0.4,0.2,7054.5,39.37,386.54,2.16
3718,0.5,0.75,0.75,0.4,0.4,6606.95,36.88,728.39,4.07
3719,0.5,0.75,0.75,0.4,0.6,6208.39,34.65,1163.11,6.49
3720,0.5,0.75,0.75,0.4,0.8,5866.81,32.74,1676.82,9.36
3721,0.5,1.08,0.35,0.1,0.2,6812.87,38.02,251.72,1.4
3722,0.5,1.08,0.35,0.1,0.4,6578.01,36.71,359.92,2.01
3723,0.5,1.08,0.35,0.1,0.6,6361.54,35.51,493.92,2.76
3724,0.5,1.08,0.35,0.1,0.8,6159.37,34.38,651.28,3.63
3725,0.5,1.08,0.35,0.17,0.2,7106.19,39.66,235.01,1.31
3726,0.5,1.08,0.35,0.17,0.4,6869.21,38.34,339.51,1.89
3727,0.5,1.08,0.35,0.17,0.6,6650.44,37.12,469.54,2.62
3728,0.5,1.08,0.35,0.17,0.8,6445.77,35.98,622.63,3.48
3729,0.5,1.08,0.35,0.25,0.2,7423.67,41.43,219.13,1.22
3730,0.5,1.08,0.35,0.25,0.4,7184.71,40.1,319.55,1.78
3731,0.5,1.08,0.35,0.25,0.6,6963.93,38.87,445.55,2.49
3732,0.5,1.08,0.35,0.25,0.8,6756.97,37.71,594.27,3.32
3733,0.5,1.08,0.35,0.32,0.2,7687.44,42.91,207.77,1.16
3734,0.5,1.08,0.35,0.32,0.4,7446.75,41.56,304.61,1.7
3735,0.5,1.08,0.35,0.32,0.6,7224.45,40.32,427.43,2.39
3736,0.5,1.08,0.35,0.32,0.8,7015.93,39.16,572.8,3.2
3737,0.5,1.08,0.35,0.4,0.2,7974.27,44.51,197.11,1.1
3738,0.5,1.08,0.35,0.4,0.4,7731.69,43.15,290.19,1.62
3739,0.5,1.08,0.35,0.4,0.6,7507.69,41.9,409.67,2.29
3740,0.5,1.08,0.35,0.4,0.8,7297.68,40.73,551.59,3.08
3741,0.5,1.08,0.43,0.1,0.2,6753.45,37.69,275.82,1.54
3742,0.5,1.08,0.43,0.1,0.4,6469.71,36.11,422.51,2.36
3743,0.5,1.08,0.43,0.1,0.6,6211.25,34.67,607.1,3.39
3744,0.5,1.08,0.43,0.1,0.8,5971.97,33.33,825.16,4.61
3745,0.5,1.08,0.43,0.17,0.2,7046.31,39.33,258.21,1.44
3746,0.5,1.08,0.43,0.17,0.4,6759.72,37.73,400.06,2.23
3747,0.5,1.08,0.43,0.17,0.6,6498.2,36.27,579.47,3.23
3748,0.5,1.08,0.43,0.17,0.8,6255.93,34.92,792.6,4.42
3749,0.5,1.08,0.43,0.25,0.2,7363.33,41.1,241.35,1.35
3750,0.5,1.08,0.43,0.25,0.4,7074.16,39.48,378.25,2.11
3751,0.5,1.08,0.43,0.25,0.6,6810.01,38.01,552.32,3.08
3752,0.5,1.08,0.43,0.25,0.8,6564.82,36.64,760.32,4.24
3753,0.5,1.08,0.43,0.32,0.2,7626.63,42.57,229.12,1.28
3754,0.5,1.08,0.43,0.32,0.4,7335.4,40.94,361.82,2.02
3755,0.5,1.08,0.43,0.32,0.6,7069.44,39.46,531.87,2.97
3756,0.5,1.08,0.43,0.32,0.8,6822.16,38.08,735.58,4.11
3757,0.5,1.08,0.43,0.4,0.2,7913,44.16,217.58,1.21
3758,0.5,1.08,0.43,0.4,0.4,7619.44,42.53,345.74,1.93
3759,0.5,1.08,0.43,0.4,0.6,7351.59,41.03,511.59,2.86
3760,0.5,1.08,0.43,0.4,0.8,7102.41,39.64,710.76,3.97
3761,0.5,1.08,0.51,0.1,0.2,6694.55,37.36,301.79,1.68
3762,0.5,1.08,0.51,0.1,0.4,6364.12,35.52,491.53,2.74
3763,0.5,1.08,0.51,0.1,0.6,6066.12,33.86,733.44,4.09
3764,0.5,1.08,0.51,0.1,0.8,5791.46,32.32,1018.05,5.68
3765,0.5,1.08,0.51,0.17,0.2,6986.81,39,283.15,1.58
3766,0.5,1.08,0.51,0.17,0.4,6653.05,37.13,467.23,2.61
3767,0.5,1.08,0.51,0.17,0.6,6351.28,35.45,702.78,3.92
3768,0.5,1.08,0.51,0.17,0.8,6073.16,33.9,981.72,5.48
3769,0.5,1.08,0.51,0.25,0.2,7303.36,40.76,265.22,1.48
3770,0.5,1.08,0.51,0.25,0.4,6966.56,38.88,443.32,2.47
3771,0.5,1.08,0.51,0.25,0.6,6661.47,37.18,672.6,3.75
3772,0.5,1.08,0.51,0.25,0.8,6380.03,35.61,945.67,5.28
3773,0.5,1.08,0.51,0.32,0.2,7566.18,42.23,252.11,1.41
3774,0.5,1.08,0.51,0.32,0.4,7227.08,40.34,425.27,2.37
3775,0.5,1.08,0.51,0.32,0.6,6919.73,38.62,649.49,3.63
3776,0.5,1.08,0.51,0.32,0.8,6635.7,37.04,917.89,5.12
3777,0.5,1.08,0.51,0.4,0.2,7852.1,43.82,239.72,1.34
3778,0.5,1.08,0.51,0.4,0.4,7510.35,41.92,407.57,2.27
3779,0.5,1.08,0.51,0.4,0.6,7200.7,40.19,626.4,3.5
3780,0.5,1.08,0.51,0.4,0.8,6914.25,38.59,889.7,4.97
3781,0.5,1.08,0.59,0.1,0.2,6640.51,37.06,327.55,1.83
3782,0.5,1.08,0.59,0.1,0.4,6268.17,34.98,561.42,3.13
3783,0.5,1.08,0.59,0.1,0.6,5935.36,33.13,861.35,4.81
3784,0.5,1.08,0.59,0.1,0.8,5630.93,31.43,1214.4,6.78
3785,0.5,1.08,0.59,0.17,0.2,6932.22,38.69,308.13,1.72
3786,0.5,1.08,0.59,0.17,0.4,6555.85,36.59,535.06,2.99
3787,0.5,1.08,0.59,0.17,0.6,6218.81,34.71,828.03,4.62
3788,0.5,1.08,0.59,0.17,0.8,5909.88,32.98,1174.6,6.56
3789,0.5,1.08,0.59,0.25,0.2,7248.26,40.45,289.21,1.61
3790,0.5,1.08,0.59,0.25,0.4,6868.34,38.33,509.31,2.84
3791,0.5,1.08,0.59,0.25,0.6,6527.3,36.43,795.03,4.44
3792,0.5,1.08,0.59,0.25,0.8,6214.31,34.68,1135.07,6.34
3793,0.5,1.08,0.59,0.32,0.2,7510.71,41.92,275.17,1.54
3794,0.5,1.08,0.59,0.32,0.4,7128.22,39.78,489.75,2.73
3795,0.5,1.08,0.59,0.32,0.6,6784.24,37.86,769.69,4.3
3796,0.5,1.08,0.59,0.32,0.8,6468.61,36.1,1104.61,6.17
3797,0.5,1.08,0.59,0.4,0.2,7796.14,43.51,261.84,1.46
3798,0.5,1.08,0.59,0.4,0.4,7410.87,41.36,470.44,2.63
3799,0.5,1.08,0.59,0.4,0.6,7064.16,39.43,744.25,4.15
3800,0.5,1.08,0.59,0.4,0.8,6745.82,37.65,1073.64,5.99
3801,0.5,1.08,0.67,0.1,0.2,6581.16,36.73,358.07,2
3802,0.5,1.08,0.67,0.1,0.4,6164.43,34.41,645.53,3.6
3803,0.5,1.08,0.67,0.1,0.6,5794.11,32.34,1014.24,5.66
3804,0.5,1.08,0.67,0.1,0.8,5464.75,30.5,1450.33,8.09
3805,0.5,1.08,0.67,0.17,0.2,6872.39,38.36,337.73,1.88
3806,0.5,1.08,0.67,0.17,0.4,6450.88,36,617.04,3.44
3807,0.5,1.08,0.67,0.17,0.6,6075.83,33.91,977.98,5.46
3808,0.5,1.08,0.67,0.17,0.8,5739.94,32.04,1406.47,7.85
3809,0.5,1.08,0.67,0.25,0.2,7187.9,40.12,317.83,1.77
3810,0.5,1.08,0.67,0.25,0.4,6762.1,37.74,588.82,3.29
3811,0.5,1.08,0.67,0.25,0.6,6382.71,35.62,941.99,5.26
3812,0.5,1.08,0.67,0.25,0.8,6040.47,33.71,1363.16,7.61
3813,0.5,1.08,0.67,0.32,0.2,7449.96,41.58,302.93,1.69
3814,0.5,1.08,0.67,0.32,0.4,7021.09,39.19,567.48,3.17
3815,0.5,1.08,0.67,0.32,0.6,6638.4,37.05,914.26,5.1
3816,0.5,1.08,0.67,0.32,0.8,6292.26,35.12,1329.88,7.42
3817,0.5,1.08,0.67,0.4,0.2,7734.91,43.17,288.57,1.61
3818,0.5,1.08,0.67,0.4,0.4,7302.89,40.76,546.42,3.05
3819,0.5,1.08,0.67,0.4,0.6,6916.98,38.61,886.13,4.95
3820,0.5,1.08,0.67,0.4,0.8,6567.37,36.65,1296.08,7.23
3821,0.5,1.08,0.75,0.1,0.2,6530.96,36.45,385.82,2.15
3822,0.5,1.08,0.75,0.1,0.4,6077.44,33.92,722.57,4.03
3823,0.5,1.08,0.75,0.1,0.6,5676.87,31.68,1154.66,6.44
3824,0.5,1.08,0.75,0.1,0.8,5333.13,29.77,1667.09,9.3
3825,0.5,1.08,0.75,0.17,0.2,6821.69,38.07,364.63,2.04
3826,0.5,1.08,0.75,0.17,0.4,6362.74,35.51,692.17,3.86
3827,0.5,1.08,0.75,0.17,0.6,5956.69,33.25,1115.87,6.23
3828,0.5,1.08,0.75,0.17,0.8,5604.66,31.28,1619.57,9.04
3829,0.5,1.08,0.75,0.25,0.2,7136.7,39.83,343.88,1.92
3830,0.5,1.08,0.75,0.25,0.4,6673.07,37.24,662.24,3.7
3831,0.5,1.08,0.75,0.25,0.6,6261.96,34.95,1077.34,6.01
3832,0.5,1.08,0.75,0.25,0.8,5901.65,32.94,1572.96,8.78
3833,0.5,1.08,0.75,0.32,0.2,7398.39,41.29,328.28,1.83
3834,0.5,1.08,0.75,0.32,0.4,6931.41,38.69,639.33,3.57
3835,0.5,1.08,0.75,0.32,0.6,6516.72,36.37,1047.64,5.85
3836,0.5,1.08,0.75,0.32,0.8,6150.6,34.33,1537.14,8.58
3837,0.5,1.08,0.75,0.4,0.2,7682.94,42.88,313.18,1.75
3838,0.5,1.08,0.75,0.4,0.4,7212.47,40.25,616.47,3.44
3839,0.5,1.08,0.75,0.4,0.6,6794.36,37.92,1017.52,5.68
3840,0.5,1.08,0.75,0.4,0.8,6423.51,35.85,1501.01,8.38
3841,0.5,1.41,0.35,0.1,0.2,7375.19,41.16,208.53,1.16
3842,0.5,1.41,0.35,0.1,0.4,7125.61,39.77,305.11,1.7
3843,0.5,1.41,0.35,0.1,0.6,6894.76,38.48,427.02,2.38
3844,0.5,1.41,0.35,0.1,0.8,6680.65,37.29,572.39,3.19
3845,0.5,1.41,0.35,0.17,0.2,7670.63,42.81,193.97,1.08
3846,0.5,1.41,0.35,0.17,0.4,7418.87,41.41,286.73,1.6
3847,0.5,1.41,0.35,0.17,0.6,7185.83,40.11,405.05,2.26
3848,0.5,1.41,0.35,0.17,0.8,6969.47,38.9,546.62,3.05
3849,0.5,1.41,0.35,0.25,0.2,7990.32,44.6,180.49,1.01
3850,0.5,1.41,0.35,0.25,0.4,7736.53,43.18,269.04,1.5
3851,0.5,1.41,0.35,0.25,0.6,7501.37,41.87,383.57,2.14
3852,0.5,1.41,0.35,0.25,0.8,7283.04,40.65,521.21,2.91
3853,0.5,1.41,0.35,0.32,0.2,8255.78,46.08,171,0.95
3854,0.5,1.41,0.35,0.32,0.4,8000.36,44.65,256.11,1.43
3855,0.5,1.41,0.35,0.32,0.6,7763.49,43.33,367.35,2.05
3856,0.5,1.41,0.35,0.32,0.8,7543.79,42.1,501.96,2.8
3857,0.5,1.41,0.35,0.4,0.2,8544.44,47.69,162.19,0.91
3858,0.5,1.41,0.35,0.4,0.4,8287.22,46.25,243.84,1.36
3859,0.5,1.41,0.35,0.4,0.6,8048.43,44.92,351.49,1.96
3860,0.5,1.41,0.35,0.4,0.8,7827.18,43.69,482.89,2.7
3861,0.5,1.41,0.43,0.1,0.2,7314.49,40.82,229.35,1.28
3862,0.5,1.41,0.43,0.1,0.4,7013.93,39.15,359.41,2.01
3863,0.5,1.41,0.43,0.1,0.6,6741.05,37.62,527.21,2.94
3864,0.5,1.41,0.43,0.1,0.8,6489.63,36.22,729.7,4.07
3865,0.5,1.41,0.43,0.17,0.2,7609.52,42.47,213.88,1.19
3866,0.5,1.41,0.43,0.17,0.4,7306.21,40.78,339.4,1.89
3867,0.5,1.41,0.43,0.17,0.6,7030.57,39.24,502.61,2.81
3868,0.5,1.41,0.43,0.17,0.8,6776.07,37.82,700.01,3.91
3869,0.5,1.41,0.43,0.25,0.2,7928.83,44.25,199.39,1.11
3870,0.5,1.41,0.43,0.25,0.4,7622.82,42.54,319.82,1.78
3871,0.5,1.41,0.43,0.25,0.6,7344.71,40.99,478.33,2.67
3872,0.5,1.41,0.43,0.25,0.8,7087.44,39.56,670.6,3.74
3873,0.5,1.41,0.43,0.32,0.2,8193.89,45.73,189.12,1.06
3874,0.5,1.41,0.43,0.32,0.4,7885.74,44.01,305.17,1.7
3875,0.5,1.41,0.43,0.32,0.6,7605.82,42.45,459.96,2.57
3876,0.5,1.41,0.43,0.32,0.8,7346.7,41,648.1,3.62
3877,0.5,1.41,0.43,0.4,0.2,8482.13,47.34,179.52,1
3878,0.5,1.41,0.43,0.4,0.4,8171.67,45.61,291.14,1.62
3879,0.5,1.41,0.43,0.4,0.6,7889.59,44.03,441.9,2.47
3880,0.5,1.41,0.43,0.4,0.8,7628.85,42.58,625.88,3.49
3881,0.5,1.41,0.51,0.1,0.2,7252.24,40.48,252.33,1.41
3882,0.5,1.41,0.51,0.1,0.4,6901.84,38.52,421.84,2.35
3883,0.5,1.41,0.51,0.1,0.6,6588.06,36.77,643.67,3.59
3884,0.5,1.41,0.51,0.1,0.8,6301.02,35.17,912.02,5.09
3885,0.5,1.41,0.51,0.17,0.2,7546.69,42.12,235.9,1.32
3886,0.5,1.41,0.51,0.17,0.4,7193,40.15,400.05,2.23
3887,0.5,1.41,0.51,0.17,0.6,6875.57,38.37,615.94,3.44
3888,0.5,1.41,0.51,0.17,0.8,6584.9,36.75,878.52,4.9
3889,0.5,1.41,0.51,0.25,0.2,7865.55,43.9,220.34,1.23
3890,0.5,1.41,0.51,0.25,0.4,7508.61,41.91,378.72,2.11
3891,0.5,1.41,0.51,0.25,0.6,7188.09,40.12,588.72,3.29
3892,0.5,1.41,0.51,0.25,0.8,6893.93,38.48,845.32,4.72
3893,0.5,1.41,0.51,0.32,0.2,8130.29,45.38,209.26,1.17
3894,0.5,1.41,0.51,0.32,0.4,7770.77,43.37,362.6,2.02
3895,0.5,1.41,0.51,0.32,0.6,7448.23,41.57,568.08,3.17
3896,0.5,1.41,0.51,0.32,0.8,7151.41,39.91,819.83,4.58
3897,0.5,1.41,0.51,0.4,0.2,8418.1,46.98,198.85,1.11
3898,0.5,1.41,0.51,0.4,0.4,8055.76,44.96,346.88,1.94
3899,0.5,1.41,0.51,0.4,0.6,7731.02,43.15,547.58,3.06
3900,0.5,1.41,0.51,0.4,0.8,7431.93,41.48,794.12,4.43
3901,0.5,1.41,0.59,0.1,0.2,7196.25,40.16,274.37,1.53
3902,0.5,1.41,0.59,0.1,0.4,6803.21,37.97,484.03,2.7
3903,0.5,1.41,0.59,0.1,0.6,6454.12,36.02,760.76,4.25
3904,0.5,1.41,0.59,0.1,0.8,6135.95,34.25,1094.54,6.11
3905,0.5,1.41,0.59,0.17,0.2,7490.17,41.8,257.18,1.44
3906,0.5,1.41,0.59,0.17,0.4,7093.35,39.59,460.53,2.57
3907,0.5,1.41,0.59,0.17,0.6,6740.07,37.62,730.36,4.08
3908,0.5,1.41,0.59,0.17,0.8,6417.75,35.82,1057.54,5.9
3909,0.5,1.41,0.59,0.25,0.2,7808.55,43.58,240.7,1.34
3910,0.5,1.41,0.59,0.25,0.4,7408.03,41.35,437.39,2.44
3911,0.5,1.41,0.59,0.25,0.6,7051.03,39.35,700.3,3.91
3912,0.5,1.41,0.59,0.25,0.8,6724.96,37.53,1020.88,5.7
3913,0.5,1.41,0.59,0.32,0.2,8072.91,45.06,228.79,1.28
3914,0.5,1.41,0.59,0.32,0.4,7669.51,42.81,419.99,2.34
3915,0.5,1.41,0.59,0.32,0.6,7310,40.8,677.24,3.78
3916,0.5,1.41,0.59,0.32,0.8,6980.94,38.96,992.6,5.54
3917,0.5,1.41,0.59,0.4,0.2,8360.35,46.66,217.6,1.21
3918,0.5,1.41,0.59,0.4,0.4,7953.67,44.39,402.85,2.25
3919,0.5,1.41,0.59,0.4,0.6,7591.85,42.37,654.25,3.65
3920,0.5,1.41,0.59,0.4,0.8,7259.88,40.52,963.99,5.38
3921,0.5,1.41,0.67,0.1,0.2,7134.56,39.82,300.67,1.68
3922,0.5,1.41,0.67,0.1,0.4,6695.63,37.37,558.94,3.12
3923,0.5,1.41,0.67,0.1,0.6,6309.36,35.21,902.01,5.03
3924,0.5,1.41,0.67,0.1,0.8,5960.14,33.27,1315.11,7.34
3925,0.5,1.41,0.67,0.17,0.2,7427.9,41.46,282.46,1.58
3926,0.5,1.41,0.67,0.17,0.4,6984.61,38.98,533.56,2.98
3927,0.5,1.41,0.67,0.17,0.6,6593.31,36.8,868.68,4.85
3928,0.5,1.41,0.67,0.17,0.8,6239.07,34.82,1274.51,7.11
3929,0.5,1.41,0.67,0.25,0.2,7745.64,43.23,264.95,1.48
3930,0.5,1.41,0.67,0.25,0.4,7298.34,40.73,508.51,2.84
3931,0.5,1.41,0.67,0.25,0.6,6902.45,38.52,835.69,4.66
3932,0.5,1.41,0.67,0.25,0.8,6543.5,36.52,1234.11,6.89
3933,0.5,1.41,0.67,0.32,0.2,8009.55,44.7,252.16,1.41
3934,0.5,1.41,0.67,0.32,0.4,7559.2,42.19,489.5,2.73
3935,0.5,1.41,0.67,0.32,0.6,7160.01,39.96,810.35,4.52
3936,0.5,1.41,0.67,0.32,0.8,6797.98,37.94,1203.03,6.71
3937,0.5,1.41,0.67,0.4,0.2,8296.5,46.3,240.05,1.34
3938,0.5,1.41,0.67,0.4,0.4,7842.71,43.77,470.75,2.63
3939,0.5,1.41,0.67,0.4,0.6,7440.61,41.53,784.79,4.38
3940,0.5,1.41,0.67,0.4,0.8,7075.41,39.49,1171.45,6.54
3941,0.5,1.41,0.75,0.1,0.2,7081.79,39.53,325.12,1.81
3942,0.5,1.41,0.75,0.1,0.4,6604.74,36.86,629.38,3.51
3943,0.5,1.41,0.75,0.1,0.6,6187.26,34.53,1034.12,5.77
3944,0.5,1.41,0.75,0.1,0.8,5817.04,32.47,1521.66,8.49
3945,0.5,1.41,0.75,0.17,0.2,7374.62,41.16,306.09,1.71
3946,0.5,1.41,0.75,0.17,0.4,6892.45,38.47,602.01,3.36
3947,0.5,1.41,0.75,0.17,0.6,6469.72,36.11,998.27,5.57
3948,0.5,1.41,0.75,0.17,0.8,6093.02,34.01,1477.9,8.25
3949,0.5,1.41,0.75,0.25,0.2,7691.82,42.93,287.63,1.61
3950,0.5,1.41,0.75,0.25,0.4,7205.18,40.21,575.19,3.21
3951,0.5,1.41,0.75,0.25,0.6,6777.48,37.83,962.73,5.37
3952,0.5,1.41,0.75,0.25,0.8,6394.25,35.69,1434.6,8.01
3953,0.5,1.41,0.75,0.32,0.2,7955.31,44.4,274.02,1.53
3954,0.5,1.41,0.75,0.32,0.4,7465.45,41.67,554.83,3.1
3955,0.5,1.41,0.75,0.32,0.6,7033.9,39.26,935.33,5.22
3956,0.5,1.41,0.75,0.32,0.8,6646.81,37.1,1401.24,7.82
3957,0.5,1.41,0.75,0.4,0.2,8241.83,46,261.1,1.46
3958,0.5,1.41,0.75,0.4,0.4,7748.34,43.25,534.63,2.98
3959,0.5,1.41,0.75,0.4,0.6,7313.38,40.82,907.66,5.07
3960,0.5,1.41,0.75,0.4,0.8,6922.49,38.64,1367.25,7.63
3961,0.5,1.74,0.35,0.1,0.2,7947.85,44.36,172.13,0.96
3962,0.5,1.74,0.35,0.1,0.4,7684.86,42.89,258.8,1.44
3963,0.5,1.74,0.35,0.1,0.6,7438.89,41.52,369.21,2.06
3964,0.5,1.74,0.35,0.1,0.8,7211.65,40.25,503.99,2.81
3965,0.5,1.74,0.35,0.17,0.2,8245.28,46.02,159.71,0.89
3966,0.5,1.74,0.35,0.17,0.4,7980.54,44.54,242.48,1.35
3967,0.5,1.74,0.35,0.17,0.6,7732.26,43.16,349.28,1.95
3968,0.5,1.74,0.35,0.17,0.8,7502.7,41.87,480.51,2.68
3969,0.5,1.74,0.35,0.25,0.2,8566.84,47.81,148.55,0.83
3970,0.5,1.74,0.35,0.25,0.4,8300.45,46.33,227.04,1.27
3971,0.5,1.74,0.35,0.25,0.6,8049.97,44.93,329.82,1.84
3972,0.5,1.74,0.35,0.25,0.8,7818.18,43.64,457.4,2.55
3973,0.5,1.74,0.35,0.32,0.2,8833.63,49.3,140.85,0.79
3974,0.5,1.74,0.35,0.32,0.4,8565.82,47.81,215.99,1.21
3975,0.5,1.74,0.35,0.32,0.6,8313.76,46.4,315.3,1.76
3976,0.5,1.74,0.35,0.32,0.8,8080.27,45.1,439.99,2.46
3977,0.5,1.74,0.35,0.4,0.2,9123.86,50.92,133.87,0.75
3978,0.5,1.74,0.35,0.4,0.4,8854.35,49.42,205.61,1.15
3979,0.5,1.74,0.35,0.4,0.6,8600.6,48,301.35,1.68
3980,0.5,1.74,0.35,0.4,0.8,8365.29,46.69,422.82,2.36
3981,0.5,1.74,0.43,0.1,0.2,7885.46,44.01,190.39,1.06
3982,0.5,1.74,0.43,0.1,0.4,7567.71,42.24,306.42,1.71
3983,0.5,1.74,0.43,0.1,0.6,7277.9,40.62,459.99,2.57
3984,0.5,1.74,0.43,0.1,0.8,7012.91,39.14,647.66,3.61
3985,0.5,1.74,0.43,0.17,0.2,8182.49,45.67,177.03,0.99
3986,0.5,1.74,0.43,0.17,0.4,7862.34,43.88,288.35,1.61
3987,0.5,1.74,0.43,0.17,0.6,7569.62,42.25,437.67,2.44
3988,0.5,1.74,0.43,0.17,0.8,7301.87,40.75,620.65,3.46
3989,0.5,1.74,0.43,0.25,0.2,8503.67,47.46,164.82,0.92
3990,0.5,1.74,0.43,0.25,0.4,8181.36,45.66,270.93,1.51
3991,0.5,1.74,0.43,0.25,0.6,7885.83,44.01,415.75,2.32
3992,0.5,1.74,0.43,0.25,0.8,7615.54,42.5,594.11,3.32
3993,0.5,1.74,0.43,0.32,0.2,8770.12,48.95,156.3,0.87
3994,0.5,1.74,0.43,0.32,0.4,8446.09,47.14,258.21,1.44
3995,0.5,1.74,0.43,0.32,0.6,8148.39,45.48,399.22,2.23
3996,0.5,1.74,0.43,0.32,0.8,7876.24,43.96,573.94,3.2
3997,0.5,1.74,0.43,0.4,0.2,9059.93,50.57,148.51,0.83
3998,0.5,1.74,0.43,0.4,0.4,8733.95,48.75,246.18,1.37
3999,0.5,1.74,0.43,0.4,0.6,8433.88,47.07,382.96,2.14
4000,0.5,1.74,0.43,0.4,0.8,8159.75,45.54,553.82,3.09
4001,0.5,1.74,0.51,0.1,0.2,7822.44,43.66,210.2,1.17
4002,0.5,1.74,0.51,0.1,0.4,7452.59,41.59,361.05,2.02
4003,0.5,1.74,0.51,0.1,0.6,7121.88,39.75,563.61,3.15
4004,0.5,1.74,0.51,0.1,0.8,6821.24,38.07,813.97,4.54
4005,0.5,1.74,0.51,0.17,0.2,8119.05,45.31,195.87,1.09
4006,0.5,1.74,0.51,0.17,0.4,7746.05,43.23,341.36,1.91
4007,0.5,1.74,0.51,0.17,0.6,7412.09,41.37,538.76,3.01
4008,0.5,1.74,0.51,0.17,0.8,7107.86,39.67,783.28,4.37
4009,0.5,1.74,0.51,0.25,0.2,8439.84,47.1,182.65,1.02
4010,0.5,1.74,0.51,0.25,0.4,8063.88,45.01,322.14,1.8
4011,0.5,1.74,0.51,0.25,0.6,7726.78,43.13,514.18,2.87
4012,0.5,1.74,0.51,0.25,0.8,7419.4,41.41,752.8,4.2
4013,0.5,1.74,0.51,0.32,0.2,8705.97,48.59,173.33,0.97
4014,0.5,1.74,0.51,0.32,0.4,8327.72,46.48,307.8,1.72
4015,0.5,1.74,0.51,0.32,0.6,7988.21,44.58,495.54,2.77
4016,0.5,1.74,0.51,0.32,0.8,7678.51,42.86,729.38,4.07
4017,0.5,1.74,0.51,0.4,0.2,8995.41,50.21,164.76,0.92
4018,0.5,1.74,0.51,0.4,0.4,8614.65,48.08,294.06,1.64
4019,0.5,1.74,0.51,0.4,0.6,8272.55,46.17,477.14,2.66
4020,0.5,1.74,0.51,0.4,0.8,7960.61,44.43,705.97,3.94
4021,0.5,1.74,0.59,0.1,0.2,7763.72,43.33,229.85,1.28
4022,0.5,1.74,0.59,0.1,0.4,7347.73,41.01,417.51,2.33
4023,0.5,1.74,0.59,0.1,0.6,6981.11,38.96,671.82,3.75
4024,0.5,1.74,0.59,0.1,0.8,6649.03,37.11,986.51,5.51
4025,0.5,1.74,0.59,0.17,0.2,8059.96,44.98,214.71,1.2
4026,0.5,1.74,0.59,0.17,0.4,7640.23,42.64,396.33,2.21
4027,0.5,1.74,0.59,0.17,0.6,7269.64,40.57,644.16,3.6
4028,0.5,1.74,0.59,0.17,0.8,6933.37,38.7,952.39,5.32
4029,0.5,1.74,0.59,0.25,0.2,8380.35,46.77,200.53,1.12
4030,0.5,1.74,0.59,0.25,0.4,7957.06,44.41,375.53,2.1
