Version,window_u,shgc,roof_u,extWall_u,transmittance,total_idealHeating,total_idealCooling
1182,1.5,0.24,0.1,0.7,0.4,55037.4522971089,11714.2279328558
1183,2.5,0.1,0.66,0.34,0.2,62322.9676792487,9607.8060758567
1184,1,0.66,0.1,0.1,0.6,30490.6014078397,19162.6785487481
1185,0.5,0.24,0.66,0.22,0.2,42817.3792924104,11286.3505378268
1186,1.5,0.24,0.66,0.7,0.2,60963.4467174687,11738.8130728394
1187,0.5,0.52,0.52,0.1,0.2,34484.3739316312,14738.6923464364
1188,1,0.66,0.38,0.7,0.6,46697.5363038859,19326.9747931209
1189,1.5,0.1,0.66,0.58,0.6,60587.4570630524,10580.6235101908
1190,2.5,0.24,0.8,0.1,0.2,54944.8305151258,10909.1346592201
1191,1,0.1,0.1,0.34,0.2,46552.7980750436,8839.40424312157
1192,0.5,0.8,0.66,0.34,0.2,38142.4317503709,18227.5163791108
1193,1.5,0.1,0.38,0.22,0.2,50251.7029610502,9022.14580319597
1194,2.5,0.24,0.24,0.58,0.2,61040.4017410825,10952.0400345682
1195,0.5,0.52,0.52,0.58,0.2,45551.107820141,14998.9711954389
1196,1,0.24,0.52,0.34,0.2,48358.6278311529,11124.5976859058
1197,2,0.1,0.8,0.58,0.4,65354.3584678506,10458.1496265007
1198,0.5,0.66,0.38,0.22,0.6,32791.3588253657,19681.9125493994
1199,3,0.66,0.66,0.1,0.6,48383.1824577244,18641.095796556
1200,3,0.66,0.52,0.46,0.2,57479.8152291255,15487.765257949
1201,3,0.38,0.24,0.7,0.2,64040.7882668269,12509.9595497369
1202,3,0.24,0.8,0.1,0.6,56829.3086023405,12346.1632942041
1203,0.5,0.38,0.1,0.7,0.6,44488.6855777321,15235.938152543
1204,3,0.38,0.24,0.58,0.2,61601.9739623025,12355.182658014
1205,1,0.38,0.38,0.34,0.4,44162.7701231953,13885.5404534127
1206,1.5,0.52,0.66,0.34,0.6,47266.9685392846,17388.1276098291
1207,1.5,0.1,0.8,0.58,0.2,62205.7264375012,10211.8675151775
1208,1,0.66,0.66,0.1,0.6,36126.6226854507,19551.2569581482
1209,1,0.24,0.52,0.34,0.2,48358.6278311529,11124.5976859058
1210,1.5,0.8,0.66,0.34,0.2,45179.4007020835,17597.5526983831
1211,2.5,0.38,0.1,0.22,0.2,49011.8593349265,11707.3561033067
1212,1,0.66,0.1,0.34,0.4,37015.5186285146,17577.8508025827
1213,0.5,0.24,0.38,0.34,0.2,43084.2054694756,11079.5255187871
1214,0.5,0.66,0.52,0.1,0.4,31963.5754265306,18406.1337454358
1215,0.5,0.52,0.24,0.1,0.2,31644.2211653425,14381.2141593052
1216,0.5,0.38,0.1,0.34,0.4,37345.7813927101,13790.4728165585
1217,3,0.66,0.66,0.22,0.2,53232.0921323884,15449.3796935202
1218,2,0.66,0.1,0.1,0.2,38785.7609289818,15052.4851500425
1219,2,0.1,0.24,0.7,0.4,62763.4794164831,9910.80476977093
1220,2.5,0.52,0.24,0.34,0.6,49528.1157903856,16543.1014863328
1221,1,0.38,0.8,0.1,0.2,42781.7001251925,12877.8966350786
1222,0.5,0.52,0.8,0.22,0.2,39993.1723589994,15092.5476152163
1223,1,0.38,0.8,0.1,0.2,42781.7001251925,12877.8966350786
1224,1,0.66,0.24,0.7,0.2,47097.852918348,16042.1765019742
1225,1,0.38,0.38,0.1,0.6,37651.9351563987,14974.7316358817
1226,2.5,0.66,0.8,0.34,0.4,53375.8175343893,17484.0684742727
1227,0.5,0.1,0.24,0.58,0.6,48957.5892966731,10227.7917414206
1228,1,0.8,0.66,0.46,0.4,43407.0336595206,19690.3628077569
1229,1.5,0.38,0.66,0.46,0.4,52989.5932294108,14135.306254522
1230,2,0.1,0.1,0.7,0.4,61313.4469688749,9695.04424109505
1231,2.5,0.24,0.8,0.22,0.6,56930.5035908789,12582.2202568903
1232,3,0.24,0.1,0.22,0.2,54332.1118431367,10126.5668404724
1233,1.5,0.1,0.66,0.46,0.2,58455.4353857204,9843.11989235027
1234,1.5,0.38,0.1,0.34,0.4,44759.4519250912,13294.9888045299
1235,1.5,0.8,0.8,0.58,0.2,51522.3353444727,17766.455526499
1236,0.5,0.66,0.1,0.58,0.4,38500.7635459593,17930.1837330224
1237,3,0.66,0.66,0.58,0.6,59287.0016183569,18742.1902861094
1238,0.5,0.52,0.66,0.58,0.6,45281.8446939578,18016.8636714462
1239,2,0.66,0.24,0.46,0.2,48857.2109015432,15450.0612079074
1240,2,0.1,0.38,0.7,0.2,64360.8127030521,9859.43832553684
1241,1,0.38,0.24,0.1,0.4,36806.3644954151,13500.0204879344
1242,0.5,0.52,0.24,0.46,0.6,38709.2787126514,17625.6499093724
1243,1,0.8,0.66,0.58,0.6,44985.8458667444,21061.0855982083
1244,1.5,0.24,0.1,0.58,0.4,52564.434399932,11555.1648636514
1245,3,0.1,0.1,0.7,0.4,67483.3805030605,9684.56779676223
1246,1.5,0.52,0.1,0.58,0.2,48627.7368683533,13982.2021052657
1247,3,0.52,0.8,0.22,0.4,55507.8250552341,15527.4778884791
1248,1,0.8,0.8,0.46,0.6,43721.3001036037,21120.1651414456
1249,2.5,0.66,0.1,0.7,0.6,53449.8517668267,18423.6999291951
1250,2,0.66,0.38,0.46,0.6,48395.9786303815,18839.7633735408
1251,2,0.66,0.1,0.58,0.2,49918.1176083666,15351.4321226747
1252,2,0.1,0.52,0.46,0.2,60623.6214758988,9647.59515621632
1253,3,0.1,0.1,0.58,0.4,65035.9507524866,9479.73982748271
1254,1,0.38,0.1,0.58,0.6,45876.9007438083,14877.313654119
1255,3,0.8,0.38,0.1,0.2,45785.7294725831,16587.1366758929
1256,3,0.1,0.8,0.1,0.4,60339.1239006707,9571.98644155976
1257,1.5,0.52,0.24,0.7,0.6,50890.8972483455,17084.3563103066
1258,3,0.52,0.1,0.46,0.4,54402.4137799336,14910.2999345934
1259,1.5,0.1,0.1,0.46,0.4,52806.5770549345,9316.44908591648
1260,1,0.38,0.38,0.1,0.2,38916.1106315115,12341.7622403148
1261,1.5,0.52,0.66,0.34,0.2,48875.2511739358,14495.4596219009
1262,0.5,0.1,0.24,0.1,0.2,37944.9117373176,8691.70039146774
1263,2.5,0.1,0.8,0.58,0.2,68743.9602916509,10193.9223589359
1264,1,0.38,0.52,0.34,0.2,46191.187994349,12801.5308290891
1265,2.5,0.52,0.8,0.7,0.4,63101.7578767333,16015.5214548194
1266,1,0.1,0.52,0.34,0.6,50332.762392771,10101.0724321829
1267,1,0.24,0.38,0.7,0.4,54312.9812344988,12218.2646978389
1268,1.5,0.66,0.24,0.46,0.2,45606.0118220703,15661.7939994814
1269,2.5,0.38,0.66,0.22,0.2,54494.7538069346,12478.4483893866
1270,2.5,0.52,0.1,0.34,0.4,48812.9918337922,14958.9193023345
1271,2.5,0.1,0.1,0.34,0.4,56715.6509834626,9052.54471941047
1272,2,0.38,0.38,0.22,0.6,47403.5070274296,14618.6660934538
1273,1.5,0.52,0.66,0.34,0.2,48875.2511739358,14495.4596219009
1274,1.5,0.66,0.66,0.46,0.6,47804.1424369593,19266.2262646809
1275,2,0.24,0.24,0.46,0.6,54250.2145555316,12287.3190865166
1276,1.5,0.1,0.8,0.46,0.4,59398.1617942916,10298.9448143451
1277,1.5,0.66,0.1,0.7,0.4,48097.584503239,17337.6893926062
1278,3,0.1,0.24,0.22,0.6,58069.9954584629,9231.39954657066
1279,2.5,0.1,0.52,0.34,0.2,61094.5734278713,9427.50066022452
1280,2,0.24,0.1,0.58,0.6,55364.5366922301,12235.2805512845
1281,1.5,0.52,0.24,0.34,0.2,44845.2866573048,13970.6080498643
1282,1,0.66,0.1,0.1,0.6,30490.6014078397,19162.6785487481
1283,2,0.66,0.66,0.34,0.4,49195.7695562679,17578.6663422256
1284,1,0.8,0.66,0.7,0.6,47334.3071587255,21063.4326184759
1285,0.5,0.24,0.52,0.22,0.2,41535.5538881962,11102.3554116611
1286,3,0.8,0.52,0.46,0.2,55568.6448908667,16902.0259486763
1287,1,0.1,0.8,0.58,0.2,58554.417511744,10253.0579257559
1288,1.5,0.24,0.38,0.34,0.6,49621.6712700969,12417.9177020852
1289,2.5,0.66,0.8,0.7,0.2,61991.4374444321,16076.1806997678
1290,3,0.38,0.52,0.58,0.4,63489.9777085968,13772.6343572275
1291,2.5,0.38,0.66,0.34,0.2,57348.6726616794,12638.439959151
1292,3,0.1,0.1,0.22,0.2,57083.1215319209,8571.6888122961
1293,1,0.24,0.24,0.1,0.6,38638.6203179952,12115.1470859173
1294,0.5,0.52,0.8,0.22,0.2,39993.1723589994,15092.5476152163
1295,3,0.52,0.24,0.46,0.6,55087.651241173,16458.6333646948
1296,1.5,0.1,0.1,0.58,0.4,55421.199353882,9522.04543745878
1297,3,0.38,0.1,0.46,0.2,57563.5423027541,11981.3837291377
1298,1.5,0.1,0.8,0.34,0.2,56903.3152257143,9804.51729588421
1299,0.5,0.52,0.1,0.22,0.6,31692.9201521432,17488.6050182352
1300,0.5,0.24,0.38,0.46,0.6,44872.563285611,12953.0453802857
1301,1.5,0.52,0.38,0.46,0.2,48970.2123465481,14254.2603696016
1302,1,0.52,0.38,0.58,0.4,47169.3329173384,16082.7631797112
1303,2,0.8,0.52,0.1,0.6,39453.6295018891,20591.3679990705
1304,1.5,0.1,0.52,0.1,0.6,48038.4674473563,9561.07926172488
1305,2.5,0.1,0.38,0.7,0.2,67534.1075233687,9861.13989247555
1306,3,0.8,0.38,0.34,0.4,50441.514778229,18568.043499103
1307,1,0.1,0.38,0.7,0.2,57298.1804829716,9896.99723887404
1308,2,0.24,0.8,0.1,0.2,51799.4252054556,10962.3690005802
1309,1.5,0.38,0.24,0.1,0.6,39713.26094025,14533.3465516336
1310,1,0.8,0.8,0.22,0.2,40228.0515467498,17998.1351550972
1311,3,0.24,0.66,0.7,0.4,69710.047914964,12327.9509105142
1312,1,0.24,0.52,0.46,0.4,50588.2505509896,12099.2379971573
1313,2.5,0.38,0.24,0.58,0.4,57915.4228120405,13511.3798799831
1314,1,0.24,0.1,0.22,0.2,41169.0615259092,10320.9823022687
1315,1,0.38,0.1,0.34,0.6,40575.604267464,14734.9454704798
1316,1,0.1,0.24,0.58,0.2,53433.2146935962,9490.41582338034
1317,2,0.24,0.38,0.7,0.6,60676.1646500698,12777.7467546063
1318,1,0.52,0.52,0.34,0.6,42551.3406321209,17541.6794190347
1319,0.5,0.24,0.1,0.34,0.6,39172.9229734526,12429.3018772144
1320,1,0.38,0.24,0.22,0.4,39857.780423293,13599.6063474708
1321,2,0.8,0.66,0.46,0.2,51007.3844134495,17387.9834542598
1322,3,0.1,0.24,0.1,0.6,55006.0228977842,8994.30059867921
1323,1,0.66,0.38,0.7,0.4,47555.644632666,17904.225170843
1324,3,0.38,0.66,0.46,0.6,61496.4750116075,14872.4643414101
1325,2.5,0.38,0.66,0.22,0.2,54494.7538069346,12478.4483893866
1326,3,0.1,0.38,0.58,0.4,67827.1011746758,9906.96496512545
1327,2.5,0.66,0.8,0.22,0.2,51582.2756078181,15735.3293466339
1328,2.5,0.38,0.66,0.22,0.6,53081.1746470083,14782.8578939948
1329,0.5,0.52,0.52,0.22,0.4,36729.4741088852,16472.7966055756
1330,2.5,0.8,0.24,0.22,0.2,44522.229896997,16655.7856507029
1331,1.5,0.1,0.1,0.1,0.2,44233.2818920943,8333.32985468105
1332,3,0.38,0.24,0.46,0.6,57566.979294182,14383.3850798529
1333,1,0.52,0.38,0.46,0.6,43870.6015911774,17425.6188927519
1334,1,0.24,0.38,0.34,0.4,46519.651952279,11755.1525837441
1335,3,0.38,0.38,0.34,0.4,56924.7576780193,13333.3604298233
1336,3,0.8,0.66,0.58,0.6,57191.4081916855,20339.8513577814
1337,2.5,0.38,0.1,0.1,0.4,45189.4285126078,12768.2745081798
1338,2,0.66,0.52,0.7,0.2,56551.4237701494,15953.0398397962
1339,2.5,0.38,0.38,0.22,0.2,51916.0758728602,12120.9518047676
1340,2.5,0.24,0.24,0.58,0.4,60485.1876303106,11659.9563158225
1341,2.5,0.52,0.52,0.7,0.4,60699.0000842519,15744.2523397024
1342,0.5,0.24,0.52,0.46,0.2,47170.4009781771,11438.186051104
1343,2,0.24,0.24,0.58,0.2,57894.2163535691,10980.6697940846
1344,1.5,0.24,0.24,0.34,0.6,48208.9593696562,12224.0996818976
1345,2.5,0.1,0.8,0.58,0.4,68511.2459263829,10438.2377685229
1346,3,0.8,0.52,0.1,0.4,46026.1384459715,18668.8642245464
1347,1,0.24,0.1,0.58,0.4,48950.1769363027,11661.8626251002
1348,2.5,0.38,0.24,0.34,0.6,51948.7626328347,14384.6818078383
1349,2,0.38,0.38,0.46,0.2,54385.0216605721,12529.7595993291
1350,2,0.52,0.38,0.46,0.2,52255.3903191603,14093.2708151069
1351,0.5,0.38,0.8,0.58,0.6,48787.1824199545,15950.517771042
1352,2,0.1,0.38,0.7,0.6,63904.6672428868,10342.9882346379
1353,1.5,0.38,0.66,0.58,0.4,55549.756594777,14248.2142682744
1354,2,0.38,0.66,0.22,0.2,51389.2811479165,12583.5948535219
1355,1.5,0.1,0.52,0.34,0.2,54479.1509613579,9450.00648179401
1356,1.5,0.8,0.38,0.22,0.4,38764.5536375019,19234.6088169192
1357,2.5,0.24,0.38,0.46,0.6,58773.2241999225,12396.4122135484
1358,2,0.38,0.24,0.34,0.4,49518.6934598983,13373.7524651686
1359,0.5,0.1,0.52,0.7,0.2,54629.139052021,10155.2101680328
1360,0.5,0.38,0.8,0.34,0.6,43567.8847978902,15850.2699070468
1361,0.5,0.1,0.52,0.34,0.2,46783.9188146696,9560.77933784072
1362,2,0.52,0.38,0.1,0.2,43674.9891019448,13747.7361143279
1363,2.5,0.8,0.1,0.58,0.4,49929.3247200446,18512.1530691607
1364,2,0.8,0.66,0.34,0.4,47287.6658957646,19188.6699637704
1365,1,0.24,0.1,0.22,0.4,40667.3959125771,11175.0055473725
1366,1,0.8,0.66,0.1,0.6,34362.2651213202,21082.7820608212
1367,0.5,0.38,0.66,0.34,0.2,43612.2926338846,13204.2005782136
1368,2,0.52,0.66,0.46,0.2,54831.4176491074,14425.9339553502
1369,1.5,0.66,0.38,0.7,0.6,50116.7500652175,19097.4533289257
1370,1,0.66,0.66,0.46,0.4,45242.1235730679,18122.9414028147
1371,1.5,0.52,0.66,0.7,0.6,54864.1661430374,17501.2074999982
1372,2.5,0.24,0.38,0.34,0.2,57118.1170283434,10777.6402582328
1373,1,0.38,0.8,0.34,0.4,47982.8923868578,14373.1963839634
1374,1.5,0.66,0.24,0.1,0.4,36180.4453307087,17425.3377592159
1375,1.5,0.8,0.66,0.58,0.4,49263.5397039794,19434.6223915231
1376,3,0.52,0.52,0.22,0.6,52294.0900651218,16635.8371888909
1377,2.5,0.24,0.52,0.1,0.6,51455.7195001309,12090.0094569695
1378,0.5,0.66,0.52,0.34,0.2,38521.2560047715,16556.2377238053
1379,0.5,0.52,0.38,0.1,0.4,32380.1334880753,16332.0074946005
1380,3,0.66,0.1,0.7,0.4,57197.1198415072,16784.3240422356
1381,2,0.38,0.8,0.22,0.2,52582.1728809685,12744.4478810019
1382,0.5,0.1,0.52,0.58,0.4,51917.5042715262,10299.6361526366
1383,2.5,0.24,0.66,0.1,0.6,52713.1906163507,12262.069675588
1384,1.5,0.38,0.8,0.22,0.4,48640.133958533,14065.2693127026
1385,1.5,0.8,0.1,0.22,0.2,36799.3037525696,16992.834549753
1386,3,0.66,0.66,0.22,0.2,53232.0921323884,15449.3796935202
1387,2,0.66,0.24,0.46,0.6,46986.4141186726,18702.1359017324
1388,2.5,0.66,0.24,0.22,0.2,46369.519398118,15106.6087424778
1389,2.5,0.8,0.24,0.58,0.4,51417.7946696265,18666.8375637592
1390,1,0.1,0.66,0.22,0.4,48907.9966853282,9782.56013550801
1391,3,0.66,0.24,0.58,0.2,57321.6023189445,15244.4765527274
1392,2.5,0.24,0.8,0.7,0.6,67463.2477871568,13191.2880264871
1393,1,0.52,0.24,0.7,0.6,47409.6626877518,17332.8706495081
1394,1,0.8,0.24,0.46,0.4,39370.2973978474,19379.3512744489
1395,1.5,0.38,0.38,0.22,0.6,44179.3519945895,14781.0490910989
1396,0.5,0.52,0.38,0.7,0.4,45820.946670241,16433.6241046219
1397,2.5,0.66,0.66,0.7,0.4,59772.2893405093,17523.4694893819
1398,0.5,0.24,0.52,0.22,0.4,41059.7431762566,11999.1987791444
1399,3,0.52,0.24,0.34,0.4,53184.1204191906,14993.0807223156
1400,1,0.38,0.38,0.46,0.2,47568.532638418,12752.1819184483
1401,2,0.38,0.8,0.7,0.2,63110.674684151,13324.18197758
1402,1,0.38,0.24,0.34,0.6,42099.4075056376,14918.6873475603
1403,2.5,0.66,0.24,0.7,0.6,54927.9927503369,18578.5242389378
1404,1.5,0.66,0.8,0.46,0.4,49853.0094021848,17945.5580485488
1405,1,0.52,0.66,0.58,0.2,50605.5535243034,14900.438425962
1406,1,0.38,0.24,0.1,0.6,36201.7504679937,14798.35258472
1407,2.5,0.24,0.52,0.7,0.6,65083.1998015195,12878.1595282347
1408,3,0.38,0.1,0.1,0.4,48116.6002127982,12654.4901960682
1409,1,0.1,0.24,0.22,0.4,44886.4744062562,9175.92660412855
1410,1,0.38,0.52,0.34,0.4,45509.2361718086,14056.9540147697
1411,0.5,0.1,0.24,0.1,0.4,37714.4210208866,9061.75679288728
1412,0.5,0.24,0.8,0.58,0.4,51725.7132901008,12771.2197346282
1413,2.5,0.8,0.66,0.34,0.4,50238.6781957448,18982.1911195196
1414,1.5,0.66,0.52,0.22,0.4,41941.863885371,17688.9045873216
1415,2,0.52,0.52,0.58,0.2,56134.8481695383,14379.3129294337
1416,1,0.52,0.8,0.1,0.6,39287.0334483684,17773.5838543797
1417,1,0.8,0.38,0.7,0.2,46710.9901981451,17680.7032943283
1418,3,0.1,0.38,0.1,0.4,56622.5565664911,9018.63813514266
1419,1.5,0.1,0.24,0.22,0.2,48845.6673360213,8806.67360172754
1420,2.5,0.1,0.1,0.22,0.2,54053.4524495221,8560.7772476085
1421,0.5,0.66,0.52,0.22,0.2,35726.4220673685,16538.546099994
1422,2,0.8,0.52,0.1,0.2,41336.6836808784,17180.4048881783
1423,3,0.1,0.66,0.7,0.2,72972.3947988585,10232.8521963478
1424,2,0.52,0.8,0.34,0.4,52454.4219559304,15929.4977782475
1425,3,0.66,0.52,0.1,0.2,48981.3659514162,15211.8619505026
1426,3,0.24,0.66,0.22,0.4,59179.0511383365,11641.919658174
1427,1.5,0.66,0.8,0.46,0.4,49853.0094021848,17945.5580485488
1428,2,0.38,0.8,0.1,0.2,49560.4188563164,12591.2324176574
1429,2,0.66,0.52,0.58,0.4,53124.4644058334,17529.3734961069
1430,3,0.8,0.24,0.34,0.6,48099.7011082616,20016.9985780335
1431,2.5,0.66,0.66,0.34,0.6,51319.1244702255,18845.4942735396
1432,2,0.1,0.66,0.46,0.4,61621.3254698918,10094.9151738302
1433,3,0.38,0.1,0.34,0.6,53375.2420023584,14072.6775488759
1434,0.5,0.24,0.52,0.1,0.6,37547.0484712725,12771.5706005557
1435,1.5,0.24,0.66,0.1,0.6,46297.0475479946,12489.5513624084
1436,2,0.8,0.52,0.1,0.2,41336.6836808784,17180.4048881783
1437,2.5,0.1,0.66,0.58,0.6,67136.5164655918,10471.5042173696
1438,2.5,0.66,0.52,0.7,0.2,59583.6382430628,15804.4021928224
1439,0.5,0.66,0.8,0.7,0.6,46815.6283856945,19890.0628823511
1440,2.5,0.38,0.38,0.46,0.6,56056.0088717255,14669.6643996745
1441,2,0.24,0.52,0.7,0.6,61977.6315720528,12952.7385854413
1442,1,0.66,0.38,0.46,0.4,42629.4047639857,17871.9237150168
1443,1.5,0.38,0.24,0.58,0.6,50903.0731082426,14855.3814256926
1444,1,0.8,0.38,0.34,0.6,37326.6481881607,20937.9209458303
1445,3,0.38,0.8,0.22,0.6,57153.0157223791,14793.7078476882
1446,1.5,0.52,0.24,0.58,0.4,49251.4505441479,15675.9392534708
1447,2,0.24,0.38,0.1,0.4,47477.2167341789,11211.8743272778
1448,2,0.24,0.52,0.7,0.4,62488.2620029746,12255.0503582336
1449,3,0.52,0.38,0.7,0.2,63201.4449125062,14099.7814337045
1450,2.5,0.1,0.66,0.7,0.4,69790.1139360303,10466.6504017824
1451,2,0.1,0.52,0.46,0.6,60166.6033093613,10143.5130191224
1452,1,0.52,0.8,0.58,0.4,50960.816851382,16501.4094304458
1453,2,0.8,0.24,0.34,0.2,44335.5291464069,16918.2584326124
1454,0.5,0.24,0.1,0.34,0.2,40125.8568948381,10652.2396501322
1455,1.5,0.52,0.24,0.7,0.6,50890.8972483455,17084.3563103066
1456,2.5,0.1,0.66,0.7,0.4,69790.1139360303,10466.6504017824
1457,1.5,0.52,0.1,0.34,0.6,41718.7100997857,16808.8072072151
1458,3,0.8,0.8,0.22,0.4,51425.5323544638,18878.5647103535
1459,3,0.24,0.24,0.46,0.6,60322.544194481,12155.7566861149
1460,1.5,0.8,0.1,0.1,0.6,32046.8618314701,20572.9775958746
1461,2,0.66,0.52,0.58,0.6,52238.7249430389,18972.3924961398
1462,0.5,0.38,0.24,0.46,0.6,40984.9975326655,15292.5854668264
1463,0.5,0.24,0.52,0.7,0.6,51254.751706539,13369.1710026598
1464,1,0.24,0.52,0.22,0.6,44499.411637938,12635.9780096423
1465,3,0.38,0.66,0.1,0.2,54386.1450517151,12232.2921411533
1466,1,0.1,0.52,0.7,0.2,58604.75276564,10095.53515269
1467,0.5,0.24,0.1,0.22,0.6,36258.4944165266,12301.9993924163
1468,1,0.66,0.52,0.58,0.4,46490.3430017545,18020.9181325749
1469,3,0.8,0.1,0.22,0.6,43815.39579701,19904.7683480965
1470,1,0.8,0.38,0.1,0.4,32510.5486400478,19576.6818368415
1471,3,0.52,0.1,0.22,0.6,48057.0802568021,16154.552679638
1472,3,0.66,0.8,0.22,0.4,53382.9830512229,17267.2455424453
1473,2,0.38,0.52,0.22,0.4,49399.1477585758,13622.3880304559
1474,2,0.38,0.38,0.22,0.4,48062.1315289795,13433.8256917411
1475,1,0.24,0.24,0.7,0.2,53428.1489976999,11248.8024123687
1476,1.5,0.38,0.1,0.34,0.4,44759.4519250912,13294.9888045299
1477,1.5,0.1,0.52,0.34,0.6,54023.0945247867,10004.502455873
1478,1.5,0.52,0.66,0.1,0.6,41491.59152297,17365.8251532329
1479,1,0.1,0.1,0.7,0.4,54205.4888758231,9774.29053887369
1480,1.5,0.52,0.8,0.1,0.6,42703.2367697905,17471.7758436556
1481,3,0.1,0.38,0.1,0.4,56622.5565664911,9018.63813514266
1482,2,0.24,0.1,0.1,0.6,44040.3999595824,11594.767620642
1483,2.5,0.24,0.52,0.58,0.4,63158.349379568,12037.301514238
1484,3,0.24,0.1,0.58,0.2,62530.8480828236,10718.9191376045
1485,1,0.66,0.24,0.34,0.4,38543.0334882628,17732.6598178275
1486,0.5,0.52,0.1,0.58,0.6,39725.0272446443,17479.9641020876
1487,1.5,0.24,0.1,0.58,0.6,52056.75128943,12312.0925876705
1488,3,0.52,0.52,0.7,0.4,63550.7202366999,15625.4845312837
1489,2.5,0.66,0.24,0.46,0.6,49989.1493059171,18503.8268423996
1490,2,0.66,0.24,0.34,0.4,45177.9673624459,17161.9697832021
1491,2.5,0.38,0.24,0.34,0.2,53387.4967409156,12085.4189149935
1492,1.5,0.1,0.38,0.46,0.6,55449.84998452,10010.4124052976
1493,2.5,0.66,0.52,0.22,0.6,47270.4285065143,18728.2682213501
1494,1,0.24,0.8,0.1,0.6,43939.6405185016,12842.2687134505
1495,2,0.52,0.24,0.22,0.6,43644.2094504943,16702.6812928126
1496,1,0.8,0.8,0.46,0.4,44607.4513688533,19767.1681967368
1497,1,0.52,0.8,0.7,0.6,52594.2701803228,17838.7663154843
1498,0.5,0.52,0.66,0.34,0.6,40122.3746998492,17995.9010354581
1499,1,0.8,0.1,0.34,0.6,34385.2079019098,20783.8721973286
1500,1.5,0.1,0.1,0.34,0.4,50042.220087665,9101.27460057265
1501,1,0.66,0.66,0.7,0.6,49283.9791858573,19536.1926690302
1502,1,0.66,0.52,0.46,0.4,43972.9341571294,17996.4603834291
1503,3,0.38,0.8,0.7,0.6,67617.2643060929,15225.0765711593
1504,1.5,0.8,0.52,0.1,0.6,36360.9079765774,20795.5947388153
1505,2.5,0.1,0.8,0.58,0.2,68743.9602916509,10193.9223589359
1506,1.5,0.24,0.8,0.34,0.4,53893.346407919,12159.7972207619
1507,0.5,0.52,0.38,0.22,0.4,35363.1402232425,16325.4228810811
1508,2,0.66,0.8,0.22,0.4,47595.9888359717,17662.1859013572
1509,3,0.38,0.1,0.58,0.2,60141.5501851941,12145.6006622097
1510,0.5,0.1,0.66,0.22,0.4,44905.7351921654,9884.34302219726
1511,1.5,0.38,0.1,0.34,0.6,44102.4466517154,14496.0408647624
1512,1,0.24,0.1,0.22,0.6,40188.5065120798,12044.2995075245
1513,1.5,0.24,0.24,0.7,0.2,57038.4163926719,11178.2855581183
1514,1,0.24,0.24,0.34,0.2,45602.004736649,10731.1467367907
1515,2.5,0.24,0.24,0.22,0.4,52285.0736518016,11120.7429291378
1516,1,0.8,0.66,0.22,0.6,37224.5262646247,21092.1085696588
1517,1.5,0.38,0.66,0.46,0.6,52329.02018145,15253.2595245554
1518,2,0.24,0.52,0.1,0.2,49343.5012070441,10608.6178009058
1519,1,0.1,0.52,0.22,0.6,47422.2094520852,9893.86315706512
1520,0.5,0.38,0.8,0.58,0.2,50083.2359615611,13602.5434889139
1521,1.5,0.8,0.1,0.22,0.4,35804.959650503,18987.1189846285
1522,2.5,0.66,0.38,0.22,0.6,45934.5933543759,18617.033439824
1523,3,0.1,0.1,0.46,0.2,62699.911609822,9024.67935096857
1524,3,0.38,0.38,0.34,0.6,56253.4774076973,14446.6014119296
1525,1,0.8,0.24,0.1,0.6,30286.6410713748,20915.5610763865
1526,2.5,0.1,0.38,0.34,0.2,59795.8160400429,9231.39719211635
1527,1,0.66,0.1,0.46,0.6,38868.1284265359,19091.5949827808
1528,2,0.24,0.1,0.58,0.4,55880.8241868197,11502.5424810543
1529,1,0.52,0.8,0.7,0.6,52594.2701803228,17838.7663154843
1530,1,0.24,0.8,0.46,0.2,53537.461589536,11649.511292759
1531,3,0.24,0.24,0.34,0.4,58116.1762373543,11266.155752824
1532,2,0.38,0.1,0.7,0.6,55104.6310165758,14647.0590259518
1533,1.5,0.1,0.8,0.46,0.6,59176.6933331888,10553.8055877115
1534,2.5,0.1,0.1,0.46,0.4,59455.5154550644,9268.62680531936
1535,1,0.52,0.24,0.22,0.6,36949.382664695,17270.7568612605
1536,2,0.8,0.52,0.34,0.4,46024.666519178,19090.5610299915
1537,2,0.8,0.52,0.7,0.6,52586.3758620603,20593.7424672698
1538,2.5,0.1,0.8,0.58,0.4,68511.2459263829,10438.2377685229
1539,0.5,0.8,0.38,0.34,0.4,34573.1322637524,19845.6666645481
1540,0.5,0.1,0.1,0.58,0.4,47689.829010824,9671.07771483549
1541,3,0.1,0.24,0.7,0.6,68688.4040056481,10079.2926697144
1542,1.5,0.52,0.8,0.7,0.6,56045.5188961278,17607.8562256409
1543,1,0.1,0.52,0.7,0.4,58372.9042884702,10400.3003858663
1544,1.5,0.8,0.8,0.58,0.2,51522.3353444727,17766.455526499
1545,1.5,0.52,0.52,0.58,0.2,52859.1098852573,14541.5118266524
1546,2.5,0.38,0.8,0.58,0.6,62333.2289775752,15221.2556255325
1547,1,0.24,0.24,0.1,0.6,38638.6203179952,12115.1470859173
1548,3,0.66,0.8,0.7,0.4,63754.6807904026,17492.9199908561
1549,1,0.52,0.1,0.1,0.2,33877.8219841391,13835.4441074636
1550,2,0.38,0.66,0.46,0.2,56949.7333843288,12880.6256598809
