Version,window_u,shgc,roof_u,extWall_u,transmittance,total_idealHeating,total_idealCooling,total_solarRad,
343,0.84,0.36,0.225,0.42,0.6,20105.32994,1894.537003,3618.244259,
344,1.38,0.36,0.6,0.1,0.6,20647.96971,1897.022293,3616.778068,
345,1.92,0.23,0.1,0.18,0.2,20570.53028,1210.181748,1573.189732,
346,3,0.49,0.6,0.18,0.4,24041.94313,2012.340774,5028.472727,
347,1.38,0.36,0.6,0.5,0.2,24459.20093,1755.803454,2841.106425,
348,1.92,0.75,0.1,0.1,0.6,16977.67416,2717.772514,9737.01499,
349,0.3,0.36,0.1,0.34,0.2,17562.67561,1614.939723,2842.027765,
350,2.46,0.49,0.225,0.5,0.8,23291.71624,2251.030155,6185.454872,
351,1.38,0.62,0.225,0.5,0.8,20554.40415,2680.050403,8559.563598,
352,1.92,0.62,0.35,0.18,0.8,19689.0008,2634.51736,8555.777214,
353,2.46,0.62,0.1,0.5,0.6,22059.44514,2398.752001,7773.491255,
354,0.84,0.1,0.6,0.1,0.6,20948.1015,1218.157256,564.4545755,
355,2.46,0.62,0.225,0.34,0.4,21798.98236,2244.844533,6995.375679,
356,1.38,0.49,0.1,0.5,0.4,20734.39378,2016.175315,5258.767774,
357,0.3,0.49,0.1,0.34,0.8,16386.03857,2430.254354,6456.402351,
358,3,0.75,0.475,0.42,0.2,24624.05775,2385.446557,7803.904,
359,0.3,0.62,0.35,0.26,0.6,16933.57,2691.603255,7784.394805,
360,2.46,0.62,0.225,0.5,0.6,22864.30608,2439.404518,7773.491255,
361,1.92,0.75,0.225,0.1,0.6,17819.87238,2752.650219,9737.01499,
362,0.3,0.36,0.225,0.1,0.2,16132.94443,1598.026634,2842.027765,
363,1.92,0.62,0.1,0.5,0.8,20846.44852,2587.302147,8555.777214,
364,0.84,0.49,0.475,0.34,0.2,20681.94857,2009.858691,4663.433033,
365,3,0.1,0.1,0.1,0.6,22591.74873,997.0189649,602.2866672,
366,2.46,0.62,0.35,0.1,0.2,20658.80217,2055.371401,6217.260103,
367,0.3,0.75,0.475,0.42,0.8,18329.29331,3164.133203,10712.72117,
368,2.46,0.23,0.475,0.34,0.6,25001.26967,1545.228084,2008.69805,
369,3,0.1,0.35,0.34,0.6,26214.42787,1180.458577,602.2866672,
370,1.92,0.75,0.1,0.26,0.4,18744.16007,2530.310999,8771.522899,
371,1.92,0.75,0.35,0.42,0.4,21701.79143,2621.909048,8771.522899,
372,2.46,0.75,0.35,0.26,0.4,21353.69667,2559.014348,8769.494223,
373,0.84,0.75,0.1,0.42,0.8,17322.0629,3008.125049,10709.6115,
374,0.3,0.23,0.1,0.42,0.2,18858.65234,1347.760335,1463.335297,
375,0.84,0.75,0.225,0.26,0.4,17247.76742,2692.033931,8775.075107,
376,1.92,0.75,0.6,0.18,0.2,21300.43091,2465.572284,7806.030808,
377,1.92,0.1,0.35,0.1,0.4,22108.88317,1078.775171,532.588153,
378,3,0.49,0.1,0.1,0.2,20580.31007,1651.585886,4451.968231,
379,3,0.49,0.6,0.5,0.8,26337.89079,2341.960675,6181.481717,
380,0.84,0.49,0.6,0.1,0.4,18959.22534,2177.581236,5260.216808,
381,2.46,0.62,0.6,0.34,0.8,23512.47931,2667.210802,8551.60683,
382,0.3,0.49,0.6,0.26,0.4,19087.09217,2280.72192,5261.525804,
383,1.38,0.36,0.6,0.26,0.2,22471.66561,1686.290808,2841.106425,
384,2.46,0.23,0.35,0.42,0.8,24882.6253,1583.628209,2226.606843,
385,1.38,0.75,0.35,0.42,0.8,20125.14658,3011.835287,10706.21581,
386,1.38,0.1,0.225,0.5,0.4,23646.08217,1181.940126,497.8088828,
387,3,0.1,0.475,0.5,0.6,28147.05963,1280.66124,602.2866672,
388,1.38,0.49,0.1,0.1,0.2,17395.37239,1756.123836,4662.708516,
389,1.38,0.49,0.1,0.1,0.4,17164.91461,1935.123343,5258.767774,
390,3,0.49,0.475,0.26,0.4,24081.0275,1993.083353,5028.472727,
391,3,0.75,0.1,0.34,0.8,20917.69334,2796.520691,10693.99985,
392,1.38,0.36,0.475,0.26,0.4,21621.14904,1769.346866,3228.942246,
393,0.84,0.1,0.225,0.34,0.4,21054.11049,1136.192052,497.6532392,
394,0.3,0.62,0.35,0.26,0.6,16933.57,2691.603255,7784.394805,
395,1.38,0.49,0.475,0.5,0.2,23218.70595,1989.997114,4662.708516,
396,1.92,0.36,0.35,0.18,0.6,21108.14577,1804.15767,3793.639999,
397,2.46,0.49,0.475,0.5,0.2,25333.42856,1925.260536,4452.96152,
398,2.46,0.75,0.35,0.1,0.8,19407.49666,2898.877246,10698.44973,
399,3,0.62,0.1,0.5,0.4,23240.61058,2202.959774,6993.072253,
400,1.92,0.23,0.475,0.18,0.2,22835.04443,1353.676619,1573.189732,
401,1.38,0.36,0.35,0.26,0.6,20729.71077,1851.59514,3616.778068,
402,0.3,0.1,0.225,0.18,0.2,18233.74438,1053.713399,430.7632897,
403,2.46,0.36,0.475,0.42,0.6,24916.22376,1880.104372,3791.760555,
404,1.92,0.23,0.6,0.1,0.8,22404.99131,1590.047173,2227.843922,
405,1.38,0.75,0.35,0.34,0.8,19454.4685,3010.512422,10706.21581,
406,3,0.36,0.475,0.26,0.4,24708.72034,1702.471118,3391.427274,
407,3,0.36,0.1,0.34,0.4,23150.79435,1588.08676,3391.427274,
408,0.84,0.1,0.225,0.34,0.6,20992.84336,1167.382912,564.4545755,
409,0.3,0.75,0.225,0.18,0.4,15161.84081,2765.341966,8776.629944,
410,2.46,0.62,0.475,0.18,0.6,21628.21608,2474.214706,7773.491255,
411,1.92,0.75,0.35,0.1,0.6,18602.49775,2786.645895,9737.01499,
412,1.92,0.62,0.35,0.26,0.6,20607.35127,2495.423411,7776.619042,
413,3,0.62,0.225,0.18,0.6,21085.09617,2356.890839,7770.036115,
414,2.46,0.62,0.475,0.1,0.8,20694.03123,2609.241511,8551.60683,
415,0.3,0.75,0.475,0.1,0.8,15463.13707,3173.060767,10712.72117,
416,3,0.36,0.225,0.26,0.2,23456.71386,1497.242955,2993.230601,
417,1.92,0.75,0.35,0.42,0.4,21701.79143,2621.909048,8771.522899,
418,2.46,0.1,0.225,0.1,0.2,22508.39935,1003.069899,463.1266797,
419,1.38,0.36,0.6,0.34,0.6,22813.05258,1958.292551,3616.778068,
420,0.84,0.36,0.6,0.1,0.6,19395.44351,1951.936036,3618.244259,
421,2.46,0.75,0.1,0.34,0.6,20198.19434,2679.992981,9733.971976,
422,2.46,0.49,0.475,0.42,0.4,24478.37361,2059.407411,5030.459304,
423,1.92,0.36,0.475,0.5,0.2,24885.51637,1697.506636,2994.569285,
424,0.84,0.49,0.225,0.5,0.4,20319.71812,2120.542061,5260.216808,
425,0.3,0.75,0.35,0.5,0.2,19001.42958,2609.26809,7808.584331,
426,1.38,0.75,0.475,0.42,0.6,21067.84265,2888.029486,9739.796535,
427,0.84,0.75,0.225,0.26,0.6,16993.71748,2876.244612,9742.343302,
428,3,0.75,0.6,0.18,0.8,22497.78357,2916.24386,10693.99985,
429,1.38,0.23,0.475,0.5,0.8,24061.26751,1687.521431,2091.904074,
430,0.84,0.23,0.1,0.1,0.4,17206.72347,1293.247706,1673.021498,
431,0.3,0.62,0.1,0.42,0.8,16506.52763,2778.223003,8566.144897,
432,2.46,0.1,0.475,0.1,0.6,23834.65317,1141.256051,602.2264778,
433,0.3,0.49,0.35,0.1,0.6,15953.19719,2349.37981,5858.964078,
434,0.3,0.1,0.6,0.1,0.6,19499.59002,1242.953255,564.1887356,
435,3,0.49,0.6,0.34,0.2,25647.61902,1900.303851,4451.968231,
436,2.46,0.62,0.225,0.34,0.6,21555.46622,2418.417562,7773.491255,
437,0.3,0.36,0.35,0.18,0.6,17352.06067,1955.831501,3619.542089,
438,1.92,0.62,0.225,0.26,0.2,20338.71032,2084.662062,6218.302699,
439,3,0.75,0.475,0.18,0.8,21819.0561,2888.598768,10693.99985,
440,0.84,0.36,0.35,0.34,0.2,20539.80303,1660.696319,2841.595155,
441,3,0.36,0.225,0.26,0.4,23259.89298,1613.193779,3391.427274,
442,0.3,0.1,0.6,0.18,0.2,20389.80781,1198.49291,430.7632897,
443,0.3,0.62,0.475,0.34,0.6,18373.54118,2729.807364,7784.394805,
444,0.3,0.36,0.225,0.26,0.2,17668.05572,1643.300388,2842.027765,
445,2.46,0.23,0.475,0.18,0.2,23889.48952,1345.256589,1572.880462,
446,1.38,0.62,0.225,0.26,0.8,18523.00044,2662.702567,8559.563598,
447,3,0.23,0.475,0.5,0.4,27352.45618,1519.236863,1790.035734,
448,2.46,0.23,0.1,0.5,0.4,24210.05786,1384.699022,1790.789256,
449,3,0.62,0.225,0.5,0.4,24037.54328,2246.782949,6993.072253,
450,2.46,0.49,0.1,0.1,0.2,19604.86737,1678.571611,4452.96152,
451,2.46,0.75,0.225,0.5,0.6,22325.09677,2730.869286,9733.971976,
452,3,0.62,0.35,0.26,0.6,22565.22477,2407.828889,7770.036115,
453,3,0.75,0.35,0.1,0.2,21121.63376,2286.04785,7803.904,
454,0.84,0.49,0.225,0.34,0.4,18979.77786,2092.464416,5260.216808,
455,2.46,0.36,0.1,0.5,0.2,23694.04573,1536.421556,2993.942804,
456,1.38,0.1,0.225,0.34,0.2,22405.22615,1095.585293,430.9297248,
457,1.38,0.36,0.1,0.34,0.8,19713.42971,1884.047676,4004.61389,
458,1.92,0.62,0.225,0.34,0.6,20537.76736,2465.407249,7776.619042,
459,2.46,0.23,0.475,0.42,0.8,25577.17837,1627.400032,2226.606843,
460,1.92,0.36,0.35,0.34,0.2,22889.38207,1605.475353,2994.569285,
461,2.46,0.1,0.6,0.18,0.4,25273.78117,1194.049955,532.6765788,
462,1.92,0.49,0.225,0.26,0.4,20632.81351,1970.544396,5032.242432,
463,0.84,0.23,0.225,0.34,0.2,20392.91282,1343.206144,1463.171452,
464,0.84,0.23,0.225,0.1,0.6,17904.62102,1435.141604,1882.871544,
465,2.46,0.1,0.225,0.1,0.2,22508.39935,1003.069899,463.1266797,
466,1.38,0.36,0.35,0.18,0.8,19863.2079,1940.079186,4004.61389,
467,0.84,0.1,0.6,0.18,0.2,21822.46569,1184.258641,430.851903,
468,1.38,0.49,0.225,0.5,0.6,21331.11933,2214.788096,5854.827032,
469,0.3,0.49,0.1,0.5,0.4,18140.62867,2146.439966,5261.525804,
470,0.84,0.1,0.1,0.1,0.4,18034.43087,991.5875984,497.6532392,
471,0.3,0.49,0.1,0.34,0.2,16996.06809,1938.147693,4664.087531,
472,2.46,0.49,0.1,0.26,0.8,20470.37971,2166.223648,6185.454872,
473,1.92,0.23,0.6,0.34,0.2,24886.0129,1452.708158,1573.189732,
474,0.84,0.1,0.35,0.18,0.4,20378.63978,1124.222498,497.6532392,
475,1.92,0.49,0.35,0.18,0.6,20458.54909,2156.099424,5610.63178,
476,2.46,0.36,0.1,0.34,0.6,22003.43459,1723.581948,3791.760555,
477,1.38,0.49,0.225,0.26,0.6,19297.29142,2174.847801,5854.827032,
478,2.46,0.1,0.1,0.42,0.6,24384.60499,1117.654729,602.2264778,
479,1.92,0.36,0.225,0.1,0.6,19581.78469,1736.4571,3793.639999,
480,1.38,0.62,0.35,0.34,0.2,20684.30897,2196.065697,6219.249295,
481,1.38,0.75,0.6,0.34,0.6,21080.47846,2914.710933,9739.796535,
482,1.38,0.1,0.225,0.26,0.8,21543.40965,1149.030349,631.567199,
483,0.84,0.1,0.225,0.1,0.4,18855.2348,1042.569733,497.6532392,
484,0.84,0.62,0.35,0.5,0.4,20546.64321,2469.059008,7001.076551,
485,1.38,0.36,0.35,0.1,0.2,19603.04695,1546.938005,2841.106425,
486,1.38,0.49,0.225,0.18,0.8,18387.63427,2297.93088,6450.88629,
487,0.3,0.62,0.225,0.26,0.4,16374.01359,2484.083762,7002.644712,
488,1.38,0.75,0.475,0.5,0.4,21967.56626,2716.670421,8773.377263,
489,3,0.1,0.1,0.1,0.2,22714.1927,955.1800183,463.1467429,
490,0.3,0.49,0.475,0.18,0.4,17662.58489,2232.867195,5261.525804,
491,3,0.62,0.225,0.5,0.8,23606.15313,2547.592324,8546.999977,
492,1.92,0.1,0.1,0.5,0.2,24075.58735,1099.398509,463.0824668,
493,2.46,0.1,0.475,0.5,0.4,27245.16905,1261.203256,532.6765788,
494,3,0.75,0.1,0.42,0.8,21585.10369,2801.807278,10693.99985,
495,1.38,0.62,0.1,0.18,0.8,16948.45954,2623.584537,8559.563598,
496,0.3,0.49,0.35,0.26,0.4,17671.41893,2201.816268,5261.525804,
497,1.92,0.75,0.35,0.18,0.8,19137.64177,2951.633879,10702.50708,
498,1.92,0.62,0.225,0.1,0.4,18587.92579,2255.472236,6997.460871,
499,1.38,0.36,0.6,0.34,0.4,22984.26191,1833.504146,3228.942246,
500,1.92,0.62,0.35,0.18,0.2,20377.93637,2115.371527,6218.302699,
501,3,0.49,0.6,0.1,0.8,22942.38232,2258.506357,6181.481717,
502,1.38,0.49,0.475,0.26,0.4,20996.27106,2103.616944,5258.767774,
503,0.84,0.75,0.475,0.18,0.4,18028.3981,2758.893163,8775.075107,
504,2.46,0.36,0.475,0.5,0.2,25906.16217,1676.449985,2993.942804,
505,2.46,0.49,0.35,0.42,0.6,23562.44418,2163.837581,5607.957088,
506,3,0.36,0.35,0.18,0.8,22994.60212,1838.981355,4187.820619,
507,2.46,0.36,0.475,0.34,0.6,24260.2939,1858.835928,3791.760555,
508,0.3,0.49,0.475,0.5,0.4,20445.17874,2275.654203,5261.525804,
509,3,0.1,0.35,0.18,0.2,24968.75906,1081.550086,463.1467429,
510,0.84,0.49,0.475,0.1,0.2,18484.21697,1961.089818,4663.433033,
511,0.3,0.1,0.35,0.26,0.4,19667.62827,1174.941951,497.4760127,
512,2.46,0.36,0.35,0.42,0.8,24093.67677,1929.439051,4190.66943,
513,1.92,0.36,0.6,0.5,0.6,25190.99407,1969.416635,3793.639999,
514,2.46,0.1,0.1,0.42,0.6,24384.60499,1117.654729,602.2264778,
515,0.84,0.1,0.6,0.26,0.4,22477.14881,1246.907293,497.6532392,
516,1.92,0.62,0.225,0.34,0.8,20340.73629,2610.239436,8555.777214,
517,2.46,0.23,0.1,0.34,0.2,23050.66985,1260.202052,1572.880462,
518,3,0.1,0.475,0.26,0.6,26235.12019,1195.877355,602.2866672,
519,1.38,0.23,0.225,0.1,0.4,19332.12819,1320.070539,1672.61274,
520,0.3,0.23,0.35,0.1,0.4,17381.48624,1434.455651,1673.349188,
521,2.46,0.36,0.6,0.5,0.6,26203.16735,1940.785114,3791.760555,
522,3,0.62,0.35,0.34,0.6,23250.3848,2418.983209,7770.036115,
523,0.3,0.1,0.475,0.34,0.2,21148.16259,1214.149345,430.7632897,
524,0.84,0.75,0.6,0.34,0.4,20137.87687,2798.48852,8775.075107,
525,1.38,0.1,0.475,0.5,0.8,24969.759,1327.208596,631.567199,
526,0.84,0.75,0.35,0.1,0.6,16280.43922,2911.056863,9742.343302,
527,2.46,0.49,0.1,0.42,0.4,22226.10029,1923.048042,5030.459304,
528,1.38,0.1,0.1,0.34,0.4,21548.82781,1076.061454,497.8088828,
529,0.84,0.75,0.35,0.42,0.4,19406.57408,2735.182497,8775.075107,
530,3,0.75,0.6,0.34,0.4,24351.40654,2599.269639,8767.269282,
531,1.92,0.23,0.1,0.18,0.6,20285.71297,1365.77537,2009.625859,
532,1.92,0.62,0.475,0.42,0.4,22918.32213,2382.240524,6997.460871,
533,1.92,0.23,0.35,0.18,0.2,22129.1932,1309.203317,1573.189732,
534,1.38,0.49,0.6,0.26,0.8,21300.43589,2422.404367,6450.88629,
535,0.3,0.49,0.1,0.42,0.4,17472.12743,2134.493079,5261.525804,
536,0.84,0.62,0.475,0.18,0.6,18280.79267,2648.401388,7782.042563,
537,0.3,0.23,0.35,0.5,0.6,20828.82876,1649.005467,1883.363079,
538,3,0.75,0.225,0.42,0.2,23173.46405,2295.108255,7803.904,
539,2.46,0.75,0.1,0.18,0.2,19332.02608,2252.944151,7805.01647,
540,3,0.75,0.6,0.5,0.4,25628.72945,2629.936643,8767.269282,
541,2.46,0.49,0.35,0.5,0.8,24041.47237,2291.161342,6185.454872,
542,0.3,0.36,0.35,0.34,0.4,18977.1067,1852.753123,3230.784927,
543,2.46,0.1,0.225,0.26,0.6,23833.10095,1109.91332,602.2264778,
544,2.46,0.23,0.225,0.18,0.4,22299.06981,1326.631239,1790.789256,
545,1.38,0.1,0.6,0.5,0.8,25620.38576,1369.19127,631.567199,
546,3,0.23,0.1,0.1,0.4,21730.66267,1239.876686,1790.035734,
547,3,0.49,0.35,0.18,0.8,22290.19,2196.599721,6181.481717,
548,0.84,0.62,0.225,0.26,0.2,17984.04523,2206.782888,6220.110539,
549,0.84,0.75,0.35,0.1,0.2,16798.9299,2508.676243,7807.806912,
550,2.46,0.75,0.1,0.5,0.4,21786.05189,2506.814349,8769.494223,
551,0.3,0.49,0.1,0.1,0.8,14115.84273,2416.657984,6456.402351,
552,0.84,0.62,0.475,0.42,0.4,20613.58127,2498.304774,7001.076551,
553,1.38,0.23,0.35,0.26,0.6,21447.89746,1504.394151,1882.258407,
554,0.84,0.23,0.225,0.42,0.6,20808.45244,1537.310781,1882.871544,
555,2.46,0.23,0.35,0.5,0.8,25513.63777,1604.888198,2226.606843,
556,1.38,0.49,0.1,0.34,0.4,19395.44412,1983.625069,5258.767774,
557,0.84,0.1,0.475,0.34,0.2,22567.28029,1196.946004,430.851903,
558,0.84,0.36,0.1,0.1,0.6,16347.67118,1768.489932,3618.244259,
559,0.84,0.49,0.475,0.42,0.4,21142.63906,2191.166595,5260.216808,
560,0.3,0.1,0.6,0.42,0.6,22359.57965,1359.158167,564.1887356,
561,2.46,0.23,0.6,0.42,0.2,26567.68206,1469.81305,1572.880462,
562,0.3,0.49,0.35,0.5,0.2,19940.39302,2065.255467,4664.087531,
563,0.84,0.1,0.225,0.26,0.2,20418.19583,1072.565355,430.851903,
564,2.46,0.49,0.225,0.1,0.2,20426.40372,1728.006296,4452.96152,
565,3,0.1,0.475,0.18,0.2,25658.65806,1124.829513,463.1467429,
566,1.92,0.1,0.35,0.5,0.6,25465.08758,1246.015814,602.0938391,
567,0.84,0.23,0.35,0.1,0.8,18573.62119,1563.711991,2092.72159,
568,1.92,0.49,0.475,0.34,0.4,22800.5423,2077.667569,5032.242432,
569,2.46,0.62,0.475,0.26,0.2,22837.77359,2130.390892,6217.260103,
570,1.38,0.49,0.35,0.18,0.2,19768.33152,1872.400052,4662.708516,
571,2.46,0.75,0.475,0.42,0.6,23154.38341,2793.800988,9733.971976,
572,0.3,0.49,0.225,0.5,0.6,18760.60098,2346.311359,5858.964078,
573,0.84,0.36,0.225,0.42,0.4,20279.25491,1767.077514,3229.919707,
574,0.84,0.75,0.35,0.34,0.6,18477.12612,2910.947453,9742.343302,
575,0.84,0.1,0.6,0.34,0.4,23165.85279,1276.957622,497.6532392,
576,3,0.1,0.6,0.18,0.4,26249.69572,1191.338001,532.716705,
577,0.84,0.62,0.35,0.18,0.4,17776.08392,2438.373773,7001.076551,
578,0.3,0.49,0.1,0.5,0.2,18360.49031,1967.579578,4664.087531,
579,3,0.62,0.475,0.5,0.6,25243.53476,2490.756878,7770.036115,
580,1.38,0.62,0.6,0.26,0.6,20904.81713,2621.868396,7779.458831,
581,0.84,0.62,0.35,0.5,0.8,20110.53826,2778.176217,8563.008575,
582,0.3,0.62,0.1,0.26,0.2,15778.38827,2239.281238,6220.89462,
583,1.38,0.23,0.225,0.18,0.8,19860.56597,1502.55659,2091.904074,
584,0.3,0.1,0.475,0.34,0.4,21082.82344,1250.574737,497.4760127,
585,0.84,0.36,0.1,0.5,0.6,19950.86076,1865.522419,3618.244259,
586,2.46,0.36,0.35,0.34,0.8,23432.94065,1910.062907,4190.66943,
587,0.3,0.1,0.1,0.1,0.4,16556.06136,1006.200911,497.4760127,
588,3,0.49,0.6,0.42,0.6,25861.63626,2219.317274,5604.977222,
589,1.38,0.23,0.225,0.18,0.4,20095.23674,1348.053515,1672.61274,
590,3,0.23,0.35,0.18,0.2,24160.79647,1295.487524,1572.503701,
591,1.38,0.75,0.475,0.42,0.4,21324.72362,2709.398161,8773.377263,
592,1.38,0.62,0.225,0.42,0.4,20343.55822,2356.53015,6999.354063,
593,1.38,0.62,0.1,0.26,0.4,18132.09883,2292.862775,6999.354063,
594,3,0.23,0.6,0.26,0.6,25937.38926,1552.719859,2007.567767,
595,2.46,0.23,0.35,0.34,0.6,24304.28819,1498.962067,2008.69805,
596,1.38,0.75,0.35,0.5,0.2,21531.23053,2483.624075,7806.95799,
597,3,0.1,0.35,0.18,0.2,24968.75906,1081.550086,463.1467429,
598,3,0.36,0.225,0.42,0.2,24795.64515,1545.73544,2993.230601,
599,2.46,0.23,0.6,0.5,0.8,26855.22848,1689.954295,2226.606843,
600,3,0.36,0.225,0.5,0.2,25426.44103,1577.046315,2993.230601,
601,1.38,0.62,0.475,0.42,0.2,22067.41879,2250.84147,6219.249295,
602,0.84,0.75,0.225,0.34,0.6,17700.48961,2877.550287,9742.343302,
603,1.38,0.23,0.1,0.42,0.6,21264.30719,1457.431168,1882.258407,
604,0.3,0.62,0.225,0.18,0.8,15197.65384,2810.697846,8566.144897,
605,1.92,0.62,0.6,0.26,0.2,22489.41521,2211.091307,6218.302699,
606,3,0.62,0.6,0.42,0.8,25095.68828,2644.577742,8546.999977,
607,1.92,0.1,0.1,0.34,0.4,22716.06421,1072.385241,532.588153,
608,1.92,0.75,0.1,0.5,0.8,20284.94582,2894.847785,10702.50708,
609,1.92,0.75,0.35,0.42,0.4,21701.79143,2621.909048,8771.522899,
610,1.92,0.1,0.1,0.42,0.8,23283.15285,1145.689596,671.5995253,
611,1.38,0.23,0.475,0.34,0.8,22756.95887,1642.242433,2091.904074,
612,1.92,0.23,0.35,0.42,0.2,24190.6886,1391.293787,1573.189732,
613,0.3,0.75,0.475,0.5,0.8,18978.7809,3164.437139,10712.72117,
614,1.38,0.23,0.35,0.26,0.4,21580.44358,1424.566756,1672.61274,
615,3,0.49,0.35,0.26,0.6,23158.24077,2099.828771,5604.977222,
616,2.46,0.23,0.1,0.1,0.4,20742.40281,1246.926254,1790.789256,
617,0.3,0.23,0.35,0.34,0.6,19487.58203,1603.309947,1883.363079,
618,1.92,0.1,0.475,0.5,0.4,26204.19216,1269.567779,532.588153,
619,0.3,0.62,0.1,0.34,0.2,16502.44543,2248.406836,6220.89462,
620,1.92,0.49,0.35,0.1,0.2,20144.37846,1810.505088,4453.853084,
621,3,0.36,0.1,0.26,0.6,22269.88704,1680.655549,3789.623947,
622,1.38,0.62,0.1,0.34,0.8,18399.29376,2631.643153,8559.563598,
623,1.92,0.62,0.1,0.1,0.8,17309.92823,2554.651173,8555.777214,
624,3,0.1,0.6,0.1,0.2,25592.57545,1137.081921,463.1467429,
625,1.92,0.23,0.1,0.18,0.4,20427.38356,1288.200049,1791.407795,
626,2.46,0.1,0.1,0.5,0.2,25130.58451,1098.911894,463.1266797,
627,1.92,0.62,0.225,0.42,0.6,21209.43633,2474.524546,7776.619042,
628,1.92,0.36,0.475,0.5,0.6,24531.14023,1929.481224,3793.639999,
629,1.38,0.36,0.1,0.5,0.6,21191.71395,1818.743704,3616.778068,
630,3,0.62,0.1,0.42,0.8,22160.70804,2488.641024,8546.999977,
631,1.92,0.62,0.6,0.26,0.8,21814.87405,2709.214238,8555.777214,
632,0.3,0.36,0.35,0.42,0.6,19495.77118,2005.071574,3619.542089,
633,1.38,0.1,0.35,0.1,0.8,20821.91794,1136.583855,631.567199,
634,0.3,0.36,0.475,0.1,0.2,17652.46198,1693.280477,2842.027765,
635,1.38,0.1,0.225,0.18,0.8,20819.35475,1119.301377,631.567199,
636,0.84,0.62,0.475,0.5,0.8,20830.12352,2812.117909,8563.008575,
637,3,0.23,0.225,0.18,0.6,23131.77697,1392.311301,2007.567767,
638,3,0.75,0.35,0.1,0.4,20829.30224,2498.77071,8767.269282,
639,0.84,0.75,0.1,0.26,0.2,16687.92992,2435.337239,7807.806912,
640,2.46,0.75,0.225,0.42,0.8,21464.70785,2878.26697,10698.44973,
641,3,0.49,0.475,0.1,0.6,22419.02446,2104.30587,5604.977222,
642,1.92,0.23,0.475,0.26,0.8,23192.72161,1598.918421,2227.843922,
643,0.84,0.1,0.475,0.34,0.4,22504.47742,1231.633681,497.6532392,
644,1.38,0.62,0.225,0.1,0.6,17221.58692,2502.329163,7779.458831,
645,1.38,0.36,0.1,0.1,0.2,18004.17794,1447.563892,2841.106425,
646,0.3,0.62,0.1,0.42,0.8,16506.52763,2778.223003,8566.144897,
647,2.46,0.62,0.6,0.26,0.8,22830.19543,2658.172958,8551.60683,
648,1.92,0.1,0.6,0.18,0.6,24152.9229,1223.985177,602.0938391,
649,1.38,0.75,0.475,0.18,0.4,19238.70125,2692.860985,8773.377263,
650,1.92,0.49,0.1,0.18,0.2,19314.34091,1735.369587,4453.853084,
651,1.38,0.23,0.1,0.18,0.4,19279.13805,1296.795455,1672.61274,
652,0.84,0.23,0.1,0.34,0.4,19448.24222,1375.787417,1673.021498,
653,3,0.62,0.6,0.34,0.4,24863.30597,2327.860113,6993.072253,
654,2.46,0.75,0.6,0.18,0.2,22315.60207,2416.587507,7805.01647,
655,3,0.75,0.35,0.34,0.4,22974.01311,2527.540636,8767.269282,
656,0.84,0.23,0.225,0.26,0.2,19686.28031,1316.111566,1463.171452,
657,3,0.36,0.1,0.1,0.2,21191.90166,1393.274462,2993.230601,
658,0.84,0.23,0.225,0.1,0.6,17904.62102,1435.141604,1882.871544,
659,2.46,0.1,0.1,0.42,0.2,24501.73694,1071.825628,463.1266797,
660,2.46,0.62,0.475,0.18,0.4,21866.21855,2299.064875,6995.375679,
661,0.3,0.36,0.6,0.34,0.2,20548.38619,1802.356557,2842.027765,
662,1.38,0.1,0.35,0.5,0.6,24323.21417,1257.98658,564.6880409,
663,1.38,0.75,0.475,0.1,0.2,18756.43943,2476.428239,7806.95799,
664,2.46,0.75,0.35,0.42,0.8,22225.63202,2911.966948,10698.44973,
665,0.84,0.75,0.35,0.26,0.2,18298.86223,2519.44223,7807.806912,
666,1.38,0.1,0.475,0.26,0.4,23096.86591,1189.43248,497.8088828,
667,1.92,0.62,0.225,0.5,0.2,22354.61481,2130.232195,6218.302699,
668,0.84,0.36,0.225,0.18,0.6,17968.45118,1837.368054,3618.244259,
669,3,0.49,0.6,0.42,0.2,26295.19652,1927.424962,4451.968231,
670,2.46,0.23,0.35,0.42,0.2,25229.33156,1382.649058,1572.880462,
671,3,0.23,0.225,0.5,0.6,25804.82607,1498.266089,2007.567767,
672,3,0.49,0.6,0.42,0.6,25861.63626,2219.317274,5604.977222,
673,0.3,0.62,0.225,0.34,0.4,17090.57561,2489.591093,7002.644712,
674,3,0.1,0.475,0.5,0.6,28147.05963,1280.66124,602.2866672,
675,2.46,0.62,0.1,0.26,0.8,19845.0786,2512.24475,8551.60683,
676,3,0.36,0.35,0.26,0.4,24007.00676,1658.738443,3391.427274,
677,0.84,0.62,0.475,0.34,0.2,20183.39445,2302.911617,6220.110539,
678,0.3,0.23,0.1,0.1,0.4,15755.776,1332.077121,1673.349188,
679,2.46,0.75,0.475,0.42,0.2,23697.99304,2414.662154,7805.01647,
680,1.38,0.36,0.35,0.34,0.8,21293.11839,1977.387872,4004.61389,
681,2.46,0.62,0.225,0.26,0.8,20668.20445,2551.049917,8551.60683,
682,3,0.62,0.475,0.18,0.8,22383.29908,2572.469028,8546.999977,
683,1.92,0.62,0.475,0.18,0.2,21097.27856,2157.872002,6218.302699,
684,0.3,0.49,0.1,0.18,0.8,14907.50155,2419.966185,6456.402351,
685,3,0.1,0.225,0.26,0.8,24796.03391,1121.724027,671.8566294,
